storage_kind,experiment_id,query_id,query_class,sample,contig,start,end,query_size,context,coalescing_gap,physical_reads,mergeable_reads,dependency_rounds,total_bytes_fetched,unique_bytes_fetched,duplicate_bytes_fetched,bootstrap_bytes_fetched,logical_index_bytes,directory_page_bytes_fetched,directory_pages_selected,data_bytes_fetched,required_compressed_payload_bytes,canonical_payload_bytes,read_amplification,canonical_amplification,index_lookup_us,decompression_us,decode_us,graph_reconstruction_us,total_local_query_us,selected_chunks,selected_nodes,canonical_hash,correctness,simulated_20ms_ms,simulated_50ms_ms,simulated_100ms_ms
fixed-window,fixed-w16k-zstd-3,random-100000-00007,random-100000,MHC-GRCh38,MHC,1813450,1913450,100000,100,0,2,0,2,111325,111325,0,16384,4575,0,1,94941,49170,245093,2.264084,0.454215,33.870000,392.344000,624.681000,2353.200000,4144.678000,7,1420,5bd49a40268a771a3f3941b3cca19f2693e3d94f4fcc79f1781bff5a86d44474,true,43.968667,110.906000,233.686667
fixed-window,fixed-w16k-zstd-3,random-100000-00008,random-100000,MHC-GRCh38,MHC,898253,998253,100000,100,0,2,0,2,83706,83706,0,16384,4575,0,1,67322,39780,147605,2.104223,0.567095,6.442000,294.590000,265.337000,756.028000,1608.054000,7,444,6f37807f43b3120ee8ab6e9d986088ca53183c089fd977eeb73eb6e3af745553,true,43.232160,108.696480,226.321600
fixed-window,fixed-w16k-zstd-3,random-100000-00009,random-100000,MHC-GRCh38,MHC,4231710,4331710,100000,100,0,3,0,3,184930,184930,0,16384,4575,4089,1,164457,66193,442213,2.793800,0.418192,7.772000,694.042000,1695.816000,6099.239000,10188.083000,7,3379,ac378f0e421356116b75697d2300397d66eeff26cd5a6fcf9dee9f4791e9514a,true,66.431467,167.794400,355.314667
fixed-window,fixed-w16k-zstd-3,random-1000000-00000,random-1000000,MHC-GRCh38,MHC,994225,1994225,1000000,100,0,2,0,2,1104180,1104180,0,16384,8664,0,2,1087796,548894,3443303,2.011645,0.320675,14.825000,4873.924000,10660.624000,52644.400000,82680.863000,62,24980,e039d704c358bca65f992eff31cc093af09a0746282cd90f67eb0127375fd4ea,true,70.444800,190.334400,498.448000
fixed-window,fixed-w16k-zstd-3,random-1000000-00001,random-1000000,MHC-GRCh38,MHC,3053916,4053916,1000000,100,0,3,1,3,1256757,1256757,0,16384,8664,4547,2,1235826,596076,4205164,2.108384,0.298860,17.514000,6319.514000,16086.458000,73909.876000,117889.122000,62,33451,02b0cd494e49d7daad9c061e26bd5f30875e890011b40319ac8385b03468adb0,true,95.013520,253.540560,641.135200
fixed-window,fixed-w16k-zstd-3,random-1000000-00002,random-1000000,MHC-GRCh38,MHC,3662178,4662178,1000000,100,0,3,0,3,2111837,2111837,0,16384,7586,7100,2,2088353,995745,8344254,2.120861,0.253089,261.548000,11646.762000,34338.683000,171913.884000,265335.541000,62,75875,9f2f534dbeb6bc19fdb0aaddd7dcbbbf12f3244522db2b99cc0005bf57dcd7ca,true,117.815653,321.946960,869.156533
fixed-window,fixed-w16k-zstd-3,random-1000000-00003,random-1000000,MHC-GRCh38,MHC,1664410,2664410,1000000,100,0,3,1,3,886117,886117,0,16384,12753,458,3,869275,463364,2504865,1.912356,0.353758,23.151000,3635.765000,6426.814000,31664.229000,50616.997000,62,14806,503b4b8eeb4d6b89896360d25d9cf284431c6fb57279fa10a6bb4e837333cb36,true,85.129787,223.889360,542.297867
fixed-window,fixed-w16k-zstd-3,random-1000000-00004,random-1000000,MHC-GRCh38,MHC,3882446,4882446,1000000,100,0,3,0,3,2018545,2018545,0,16384,7586,7100,2,1995061,939090,7930076,2.149469,0.254543,18.094000,11226.737000,32993.192000,161812.256000,251241.087000,63,71788,6ee89cfcacf1b33a3922fb060df2a2c6eecf14744ab9c8e57fa06c90b10c8a7f,true,115.327867,314.483600,844.278667
fixed-window,fixed-w16k-zstd-3,random-1000000-00005,random-1000000,MHC-GRCh38,MHC,3946668,4946668,1000000,100,0,3,0,3,1937040,1937040,0,16384,7586,7100,2,1913556,910125,7639916,2.128323,0.253542,18.086000,10817.472000,31671.558000,154594.477000,240272.123000,62,68872,6ecc17a43d30f9682e54af7859498a82e49e925f11120bc92457d41d4a96b4fb,true,113.154400,307.963200,822.544000
fixed-window,fixed-w16k-zstd-3,random-1000000-00006,random-1000000,MHC-GRCh38,MHC,2514903,3514903,1000000,100,0,3,1,3,1301055,1301055,0,16384,12753,4547,3,1280124,637041,4331859,2.042341,0.300346,23.972000,6242.696000,15429.608000,73871.899000,116277.950000,62,33702,2eaba3ded88cbe0bc539b52cc4ebadfc160b0a7a4c53da1cee26f31fdc1fbb0a,true,96.194800,257.084400,652.948000
fixed-window,fixed-w16k-zstd-3,random-1000000-00007,random-1000000,MHC-GRCh38,MHC,1441302,2441302,1000000,100,0,2,0,2,891486,891486,0,16384,8664,0,2,875102,443056,2355194,2.012129,0.378519,15.733000,3880.670000,6804.258000,29445.978000,48596.780000,63,13330,7fb2f354d42e738dc73f6f3403e942f8e5039fe5e0b6cceac898af8d2a410cd1,true,64.772960,173.318880,441.729600
fixed-window,fixed-w16k-zstd-3,random-1000000-00008,random-1000000,MHC-GRCh38,MHC,3577106,4577106,1000000,100,0,3,0,3,2049210,2049210,0,16384,7586,7100,2,2025726,967310,8107664,2.118463,0.252750,16.829000,11380.509000,33314.539000,163549.452000,254247.134000,62,73514,02fbe6e2d39e65f22196b639408caf4958d8e64401b51b4c559fdb2358a04813,true,116.145600,316.936800,852.456000
fixed-window,fixed-w16k-zstd-3,random-1000000-00009,random-1000000,MHC-GRCh38,MHC,3789056,4789056,1000000,100,0,3,0,3,2060188,2060188,0,16384,7586,7100,2,2036704,971558,8161676,2.120499,0.252422,18.139000,11449.435000,33638.771000,163254.721000,254840.174000,62,74064,c242949d8abb5b783df011e87a4db1ed019295ff1ca51b4af5982090d03ce42c,true,116.438347,317.815040,855.383467
fixed-window,fixed-w16k-zstd-3,random-1000-00000,random-1000,MHC-GRCh38,MHC,2654244,2655244,1000,100,4096,3,1,3,39112,39112,0,16384,4575,458,1,22270,1094,4386,35.751371,8.917465,9.105000,102.523000,288.109000,283.585000,1029.745000,1,20,7023756c327dfc42cc748fd0c699aba076a4fdd6e782fc68c4f9317650d78d1f,true,62.542987,156.128960,316.429867
fixed-window,fixed-w16k-zstd-3,random-1000-00001,random-1000,MHC-GRCh38,MHC,4897918,4898918,1000,100,4096,3,0,3,37240,37240,0,16384,3497,3011,1,17845,1143,3724,32.580927,10.000000,5.845000,73.654000,49.441000,58.205000,247.297000,2,5,0f3e26b2367cd8c927e3fcc74784b7c68afda5a708cdf28af6c3d6753b64b953,true,62.493067,155.979200,315.930667
fixed-window,fixed-w16k-zstd-3,random-1000-00002,random-1000,MHC-GRCh38,MHC,1758423,1759423,1000,100,4096,2,0,2,28048,28048,0,16384,4575,0,1,11664,791,2881,35.458913,9.735509,5.386000,48.571000,57.185000,75.564000,206.364000,1,10,133fa0ebf1ed0843979635624467ecf79c6e162da236230f9bf2e6239a2b732e,true,41.747947,104.243840,211.479467
fixed-window,fixed-w16k-zstd-3,random-1000-00003,random-1000,MHC-GRCh38,MHC,3202374,3203374,1000,100,4096,3,1,3,26869,26869,0,16384,4575,458,1,10027,1031,3465,26.061106,7.754401,6.060000,41.095000,37.315000,44.701000,145.524000,1,5,a206c9ece5e07726bb5b39e6657386c6246a99f8a3ab498cc78130719bfc8341,true,62.216507,155.149520,313.165067
fixed-window,fixed-w16k-zstd-3,random-1000-00004,random-1000,MHC-GRCh38,MHC,1529093,1530093,1000,100,4096,2,0,2,31418,31418,0,16384,4575,0,1,15034,801,2774,39.223471,11.325883,5.015000,61.133000,106.841000,115.774000,306.788000,1,7,9eeefc2c27475e650e4092df95a3b58017919691e0a971867d5f0c4f1d41b4a7,true,41.837813,104.513440,212.378133
fixed-window,fixed-w16k-zstd-3,random-1000-00005,random-1000,MHC-GRCh38,MHC,999079,1000079,1000,100,4096,2,0,2,38522,38522,0,16384,4575,0,1,22138,959,4021,40.168926,9.580204,5.148000,89.545000,102.575000,132.837000,428.963000,2,19,1a08adc0028aaf4bf93c8c4778378eb76cf8c8cbbb782f9c0496f0ac41df5129,true,42.027253,105.081760,214.272533
fixed-window,fixed-w16k-zstd-3,random-1000-00006,random-1000,MHC-GRCh38,MHC,4410732,4411732,1000,100,4096,3,0,3,29650,29650,0,16384,3497,3011,1,10255,752,2710,39.428191,10.940959,5.089000,41.689000,40.652000,51.629000,160.045000,1,7,094f362cd65ffce3015be03603ec8e8c1ed6dcf943f687870ebde814eca7e69b,true,62.290667,155.372000,313.906667
fixed-window,fixed-w16k-zstd-3,random-1000-00007,random-1000,MHC-GRCh38,MHC,2388877,2389877,1000,100,4096,2,0,2,27770,27770,0,16384,4575,0,1,11386,838,2947,33.138425,9.423142,5.268000,44.817000,47.813000,59.213000,173.302000,1,7,b4a99b0d35f06ec587a0c4126c82f9477599b85bd0802556fd4e43d6d4593233,true,41.740533,104.221600,211.405333
fixed-window,fixed-w16k-zstd-3,random-1000-00008,random-1000,MHC-GRCh38,MHC,844767,845767,1000,100,4096,2,0,2,25521,25521,0,16384,4575,0,1,9137,800,3007,31.901250,8.487197,5.357000,37.646000,25.560000,36.915000,123.882000,1,10,ca775f09bf2a4a71b20e212b071ec8184f09136e111d888201e742f942c3a638,true,41.680560,104.041680,210.805600
fixed-window,fixed-w16k-zstd-3,random-1000-00009,random-1000,MHC-GRCh38,MHC,3227097,3228097,1000,100,4096,3,1,3,35572,35572,0,16384,4575,458,1,18730,763,2531,46.621232,14.054524,6.201000,77.219000,60.550000,74.374000,284.033000,2,4,0255a889f5167fbf3a955d8155ad751b4570581dfb0e9bc2cdea6ae7ea4670ac,true,62.448587,155.845760,315.485867
fixed-window,fixed-w16k-zstd-3,random-10000-00000,random-10000,MHC-GRCh38,MHC,3078533,3088533,10000,100,4096,3,1,3,37102,37102,0,16384,4575,458,1,20260,4813,21433,7.708706,1.731069,5.884000,83.961000,85.134000,199.262000,461.054000,2,97,dc43b95c88885288ca814cae4378ab3fb571c5e1dfea4d8ed03d04722fc4c29b,true,62.489387,155.968160,315.893867
fixed-window,fixed-w16k-zstd-3,random-10000-00001,random-10000,MHC-GRCh38,MHC,2465757,2475757,10000,100,4096,2,0,2,51154,51154,0,16384,4575,0,1,34770,5821,27047,8.787837,1.891300,5.686000,143.357000,293.148000,506.700000,1170.931000,2,160,20b86cc9f9e11e316321a49147f44632b0f28c77313432f361cefe6f65278e65,true,42.364107,106.092320,217.641067
fixed-window,fixed-w16k-zstd-3,random-10000-00002,random-10000,MHC-GRCh38,MHC,3576984,3586984,10000,100,4096,3,0,3,29860,29860,0,16384,4575,4089,1,9387,4485,17036,6.657748,1.752759,7.339000,39.033000,29.277000,87.339000,188.559000,1,57,7ee3b0bc227b0aa52897233ba7938e446f7c63d6ba45d9436bf4d1b4f86372fd,true,62.296267,155.388800,313.962667
fixed-window,fixed-w16k-zstd-3,random-10000-00003,random-10000,MHC-GRCh38,MHC,3405920,3415920,10000,100,4096,3,1,3,34316,34316,0,16384,4575,458,1,17474,4059,14667,8.454299,2.339674,5.925000,74.127000,57.701000,92.522000,276.658000,2,33,e3d68b87ffccb4b800e2d33eb61b5ead880093fa6e7acc844608a79084deae1e,true,62.415093,155.745280,315.150933
fixed-window,fixed-w16k-zstd-3,random-10000-00004,random-10000,MHC-GRCh38,MHC,292664,302664,10000,100,4096,2,0,2,45879,45879,0,16384,4575,0,1,29495,6119,30494,7.497794,1.504525,5.501000,122.302000,210.125000,428.343000,911.465000,2,191,c92e8dfca12914199b3963cd6ef7b4a904faf713b505df888eeec6cf7c1fbae3,true,42.223440,105.670320,216.234400
fixed-window,fixed-w16k-zstd-3,random-10000-00005,random-10000,MHC-GRCh38,MHC,2389603,2399603,10000,100,4096,2,0,2,42329,42329,0,16384,4575,0,1,25945,6227,29231,6.797655,1.448086,5.649000,104.571000,149.520000,355.878000,755.158000,2,178,5f5306feca5ab49a03c990170c527475bd6c49449f1927cb0d675ceb2ae11911,true,42.128773,105.386320,215.287733
fixed-window,fixed-w16k-zstd-3,random-10000-00006,random-10000,MHC-GRCh38,MHC,542027,552027,10000,100,4096,2,0,2,26755,26755,0,16384,4575,0,1,10371,4642,18725,5.763679,1.428838,5.646000,43.795000,49.637000,129.980000,249.750000,1,74,f16715bee2a56c8c2784af99f7d3f3693e22336065908aa9271549d1d35f9786,true,41.713467,104.140400,211.134667
fixed-window,fixed-w16k-zstd-3,random-10000-00007,random-10000,MHC-GRCh38,MHC,4185669,4195669,10000,100,4096,3,0,3,111073,111073,0,16384,4575,4089,1,90600,17607,128437,6.308457,0.864805,6.257000,525.982000,1689.795000,3253.770000,6327.784000,2,1170,85c69098d2911b7e6003d90847659c119df8a18e2207c8cdc3d72f5894d576c9,true,64.461947,161.885840,335.619467
fixed-window,fixed-w16k-zstd-3,random-10000-00008,random-10000,MHC-GRCh38,MHC,878649,888649,10000,100,4096,2,0,2,43442,43442,0,16384,4575,0,1,27058,5948,28208,7.303631,1.540060,7.536000,116.847000,192.456000,373.646000,872.568000,2,164,95cdd4c8198d0235b09b1deafd6a4b64e49fc7a45f14e067d1aa541b938b7d02,true,42.158453,105.475360,215.584533
fixed-window,fixed-w16k-zstd-3,random-10000-00009,random-10000,MHC-GRCh38,MHC,2541935,2551935,10000,100,4096,2,0,2,38768,38768,0,16384,4575,0,1,22384,9286,49198,4.174887,0.788000,5.616000,95.989000,235.047000,642.534000,1011.453000,1,378,eea2d4eb88aca6dcf6c4fe471c2c50678ad3c23800ae4b85272d58820810e48b,true,42.033813,105.101440,214.338133
fixed-window,fixed-w16k-zstd-3,random-100000-00000,random-100000,MHC-GRCh38,MHC,4262931,4362931,100000,100,4096,3,0,3,171265,171265,0,16384,7586,7100,2,147781,61376,393053,2.790423,0.435730,13.632000,629.376000,1485.422000,5412.271000,8857.987000,7,2892,befd5798f26d5c7b42d1717a5cfe86cf51b09dfc111ba1aae713cf80a449d48a,true,66.067067,166.701200,351.670667
fixed-window,fixed-w16k-zstd-3,random-100000-00001,random-100000,MHC-GRCh38,MHC,2031962,2131962,100000,100,4096,2,0,2,79911,79911,0,16384,4575,0,1,63527,39057,151055,2.046010,0.529019,7.287000,267.268000,215.674000,802.403000,1641.039000,7,485,298779b47caf6fb56cd3bae009a7b724d447714231d6ef5bba143d0ba0d62ae6,true,43.130960,108.392880,225.309600
fixed-window,fixed-w16k-zstd-3,random-100000-00002,random-100000,MHC-GRCh38,MHC,1080439,1180439,100000,100,4096,2,0,2,131224,131224,0,16384,4575,0,1,114840,48408,237229,2.710792,0.553153,6.452000,511.686000,931.166000,2634.636000,5199.749000,8,1338,919458d9233d10d96757b231e92f6f517dd5007403b91e944381979f638a151c,true,44.499307,112.497920,238.993067
fixed-window,fixed-w16k-zstd-3,random-100000-00003,random-100000,MHC-GRCh38,MHC,864953,964953,100000,100,4096,2,0,2,92645,92645,0,16384,8664,0,2,76261,43638,185678,2.123035,0.498955,11.679000,331.901000,402.513000,1340.398000,2566.962000,7,820,f6107225b0af1dcefff1164d0ebcc9060ac13a8f00bdd5973ebd3832eab8ae2c,true,43.470533,109.411600,228.705333
fixed-window,fixed-w16k-zstd-3,random-100000-00004,random-100000,MHC-GRCh38,MHC,4129708,4229708,100000,100,4096,3,0,3,406284,406284,0,16384,4575,4089,1,385811,166328,1664136,2.442668,0.244141,24.610000,2452.079000,8024.593000,34344.570000,52701.154000,7,15919,1386cc9557a3430593a42d82a4f8ee06e6ef3d3aaaeb97420f5ea050ab586a49,true,72.334240,185.502720,414.342400
fixed-window,fixed-w16k-zstd-3,random-100000-00005,random-100000,MHC-GRCh38,MHC,4502173,4602173,100000,100,4096,3,0,3,175980,175980,0,16384,3497,3011,1,156585,64568,469823,2.725499,0.374567,7.904000,697.441000,1796.859000,6627.778000,11192.539000,7,3665,7673b8a947f7fff0a7f89605e806df4c300c2c59ceb6140ecfed1f37f3ea8184,true,66.192800,167.078400,352.928000
fixed-window,fixed-w16k-zstd-3,random-100000-00006,random-100000,MHC-GRCh38,MHC,434533,534533,100000,100,4096,2,0,2,92096,92096,0,16384,4575,0,1,75712,42719,186899,2.155856,0.492758,8.360000,325.897000,392.150000,1383.568000,2641.892000,7,846,61b2ebdac5872792613dc1ff802aadbbd22e9c28c8ae067fffca0085d722305d,true,43.455893,109.367680,228.558933
fixed-window,fixed-w16k-zstd-3,random-100000-00007,random-100000,MHC-GRCh38,MHC,1813450,1913450,100000,100,4096,2,0,2,111325,111325,0,16384,4575,0,1,94941,49170,245093,2.264084,0.454215,43.314000,387.969000,626.327000,2365.107000,4158.108000,7,1420,5bd49a40268a771a3f3941b3cca19f2693e3d94f4fcc79f1781bff5a86d44474,true,43.968667,110.906000,233.686667
fixed-window,fixed-w16k-zstd-3,random-100000-00008,random-100000,MHC-GRCh38,MHC,898253,998253,100000,100,4096,2,0,2,83706,83706,0,16384,4575,0,1,67322,39780,147605,2.104223,0.567095,6.793000,280.818000,256.822000,759.366000,1588.824000,7,444,6f37807f43b3120ee8ab6e9d986088ca53183c089fd977eeb73eb6e3af745553,true,43.232160,108.696480,226.321600
fixed-window,fixed-w16k-zstd-3,random-100000-00009,random-100000,MHC-GRCh38,MHC,4231710,4331710,100000,100,4096,3,0,3,184930,184930,0,16384,4575,4089,1,164457,66193,442213,2.793800,0.418192,7.677000,764.999000,1891.637000,9569.052000,14099.728000,7,3379,ac378f0e421356116b75697d2300397d66eeff26cd5a6fcf9dee9f4791e9514a,true,66.431467,167.794400,355.314667
fixed-window,fixed-w16k-zstd-3,random-1000000-00000,random-1000000,MHC-GRCh38,MHC,994225,1994225,1000000,100,4096,2,0,2,1104180,1104180,0,16384,8664,0,2,1087796,548894,3443303,2.011645,0.320675,16.695000,5575.788000,12284.919000,54106.643000,89063.588000,62,24980,e039d704c358bca65f992eff31cc093af09a0746282cd90f67eb0127375fd4ea,true,70.444800,190.334400,498.448000
fixed-window,fixed-w16k-zstd-3,random-1000000-00001,random-1000000,MHC-GRCh38,MHC,3053916,4053916,1000000,100,4096,3,1,3,1256757,1256757,0,16384,8664,4547,2,1235826,596076,4205164,2.108384,0.298860,17.331000,6386.636000,16234.716000,74287.043000,118709.920000,62,33451,02b0cd494e49d7daad9c061e26bd5f30875e890011b40319ac8385b03468adb0,true,95.013520,253.540560,641.135200
fixed-window,fixed-w16k-zstd-3,random-1000000-00002,random-1000000,MHC-GRCh38,MHC,3662178,4662178,1000000,100,4096,3,0,3,2111837,2111837,0,16384,7586,7100,2,2088353,995745,8344254,2.120861,0.253089,16.854000,11710.935000,34425.090000,169995.153000,264113.842000,62,75875,9f2f534dbeb6bc19fdb0aaddd7dcbbbf12f3244522db2b99cc0005bf57dcd7ca,true,117.815653,321.946960,869.156533
fixed-window,fixed-w16k-zstd-3,random-1000000-00003,random-1000000,MHC-GRCh38,MHC,1664410,2664410,1000000,100,4096,3,1,3,886117,886117,0,16384,12753,458,3,869275,463364,2504865,1.912356,0.353758,22.715000,3653.295000,6486.136000,30888.105000,49963.637000,62,14806,503b4b8eeb4d6b89896360d25d9cf284431c6fb57279fa10a6bb4e837333cb36,true,85.129787,223.889360,542.297867
fixed-window,fixed-w16k-zstd-3,random-1000000-00004,random-1000000,MHC-GRCh38,MHC,3882446,4882446,1000000,100,4096,3,0,3,2018545,2018545,0,16384,7586,7100,2,1995061,939090,7930076,2.149469,0.254543,17.186000,11269.754000,32872.871000,160543.856000,249774.093000,63,71788,6ee89cfcacf1b33a3922fb060df2a2c6eecf14744ab9c8e57fa06c90b10c8a7f,true,115.327867,314.483600,844.278667
fixed-window,fixed-w16k-zstd-3,random-1000000-00005,random-1000000,MHC-GRCh38,MHC,3946668,4946668,1000000,100,4096,3,0,3,1937040,1937040,0,16384,7586,7100,2,1913556,910125,7639916,2.128323,0.253542,16.231000,10920.896000,31865.807000,153998.355000,240400.362000,62,68872,6ecc17a43d30f9682e54af7859498a82e49e925f11120bc92457d41d4a96b4fb,true,113.154400,307.963200,822.544000
fixed-window,fixed-w16k-zstd-3,random-1000000-00006,random-1000000,MHC-GRCh38,MHC,2514903,3514903,1000000,100,4096,3,1,3,1301055,1301055,0,16384,12753,4547,3,1280124,637041,4331859,2.042341,0.300346,22.121000,6274.115000,15480.100000,73141.373000,115542.536000,62,33702,2eaba3ded88cbe0bc539b52cc4ebadfc160b0a7a4c53da1cee26f31fdc1fbb0a,true,96.194800,257.084400,652.948000
fixed-window,fixed-w16k-zstd-3,random-1000000-00007,random-1000000,MHC-GRCh38,MHC,1441302,2441302,1000000,100,4096,2,0,2,891486,891486,0,16384,8664,0,2,875102,443056,2355194,2.012129,0.378519,14.645000,3747.509000,6896.969000,29365.402000,48567.570000,63,13330,7fb2f354d42e738dc73f6f3403e942f8e5039fe5e0b6cceac898af8d2a410cd1,true,64.772960,173.318880,441.729600
fixed-window,fixed-w16k-zstd-3,random-1000000-00008,random-1000000,MHC-GRCh38,MHC,3577106,4577106,1000000,100,4096,3,0,3,2049210,2049210,0,16384,7586,7100,2,2025726,967310,8107664,2.118463,0.252750,16.771000,11395.638000,33312.878000,164088.435000,254985.856000,62,73514,02fbe6e2d39e65f22196b639408caf4958d8e64401b51b4c559fdb2358a04813,true,116.145600,316.936800,852.456000
fixed-window,fixed-w16k-zstd-3,random-1000000-00009,random-1000000,MHC-GRCh38,MHC,3789056,4789056,1000000,100,4096,3,0,3,2060188,2060188,0,16384,7586,7100,2,2036704,971558,8161676,2.120499,0.252422,16.683000,11432.889000,33661.561000,166411.685000,257953.015000,62,74064,c242949d8abb5b783df011e87a4db1ed019295ff1ca51b4af5982090d03ce42c,true,116.438347,317.815040,855.383467
fixed-window,fixed-w16k-zstd-3,random-1000-00000,random-1000,MHC-GRCh38,MHC,2654244,2655244,1000,100,16384,3,1,3,39112,39112,0,16384,4575,458,1,22270,1094,4386,35.751371,8.917465,9.655000,100.136000,279.367000,271.399000,984.886000,1,20,7023756c327dfc42cc748fd0c699aba076a4fdd6e782fc68c4f9317650d78d1f,true,62.542987,156.128960,316.429867
fixed-window,fixed-w16k-zstd-3,random-1000-00001,random-1000,MHC-GRCh38,MHC,4897918,4898918,1000,100,16384,3,0,3,37240,37240,0,16384,3497,3011,1,17845,1143,3724,32.580927,10.000000,5.458000,74.229000,49.865000,55.687000,238.414000,2,5,0f3e26b2367cd8c927e3fcc74784b7c68afda5a708cdf28af6c3d6753b64b953,true,62.493067,155.979200,315.930667
fixed-window,fixed-w16k-zstd-3,random-1000-00002,random-1000,MHC-GRCh38,MHC,1758423,1759423,1000,100,16384,2,0,2,28048,28048,0,16384,4575,0,1,11664,791,2881,35.458913,9.735509,5.445000,47.291000,56.327000,73.303000,202.878000,1,10,133fa0ebf1ed0843979635624467ecf79c6e162da236230f9bf2e6239a2b732e,true,41.747947,104.243840,211.479467
fixed-window,fixed-w16k-zstd-3,random-1000-00003,random-1000,MHC-GRCh38,MHC,3202374,3203374,1000,100,16384,3,1,3,26869,26869,0,16384,4575,458,1,10027,1031,3465,26.061106,7.754401,6.210000,41.573000,36.633000,44.738000,149.621000,1,5,a206c9ece5e07726bb5b39e6657386c6246a99f8a3ab498cc78130719bfc8341,true,62.216507,155.149520,313.165067
fixed-window,fixed-w16k-zstd-3,random-1000-00004,random-1000,MHC-GRCh38,MHC,1529093,1530093,1000,100,16384,2,0,2,31418,31418,0,16384,4575,0,1,15034,801,2774,39.223471,11.325883,4.990000,61.072000,107.605000,110.933000,302.504000,1,7,9eeefc2c27475e650e4092df95a3b58017919691e0a971867d5f0c4f1d41b4a7,true,41.837813,104.513440,212.378133
fixed-window,fixed-w16k-zstd-3,random-1000-00005,random-1000,MHC-GRCh38,MHC,999079,1000079,1000,100,16384,2,0,2,38522,38522,0,16384,4575,0,1,22138,959,4021,40.168926,9.580204,5.023000,89.370000,102.200000,131.894000,426.994000,2,19,1a08adc0028aaf4bf93c8c4778378eb76cf8c8cbbb782f9c0496f0ac41df5129,true,42.027253,105.081760,214.272533
fixed-window,fixed-w16k-zstd-3,random-1000-00006,random-1000,MHC-GRCh38,MHC,4410732,4411732,1000,100,16384,3,0,3,29650,29650,0,16384,3497,3011,1,10255,752,2710,39.428191,10.940959,4.913000,42.499000,41.215000,50.917000,160.603000,1,7,094f362cd65ffce3015be03603ec8e8c1ed6dcf943f687870ebde814eca7e69b,true,62.290667,155.372000,313.906667
fixed-window,fixed-w16k-zstd-3,random-1000-00007,random-1000,MHC-GRCh38,MHC,2388877,2389877,1000,100,16384,2,0,2,27770,27770,0,16384,4575,0,1,11386,838,2947,33.138425,9.423142,5.097000,44.822000,48.073000,58.882000,173.487000,1,7,b4a99b0d35f06ec587a0c4126c82f9477599b85bd0802556fd4e43d6d4593233,true,41.740533,104.221600,211.405333
fixed-window,fixed-w16k-zstd-3,random-1000-00008,random-1000,MHC-GRCh38,MHC,844767,845767,1000,100,16384,2,0,2,25521,25521,0,16384,4575,0,1,9137,800,3007,31.901250,8.487197,5.094000,37.153000,25.791000,36.983000,120.782000,1,10,ca775f09bf2a4a71b20e212b071ec8184f09136e111d888201e742f942c3a638,true,41.680560,104.041680,210.805600
fixed-window,fixed-w16k-zstd-3,random-1000-00009,random-1000,MHC-GRCh38,MHC,3227097,3228097,1000,100,16384,3,1,3,35572,35572,0,16384,4575,458,1,18730,763,2531,46.621232,14.054524,5.943000,76.830000,60.358000,73.742000,281.412000,2,4,0255a889f5167fbf3a955d8155ad751b4570581dfb0e9bc2cdea6ae7ea4670ac,true,62.448587,155.845760,315.485867
fixed-window,fixed-w16k-zstd-3,random-10000-00000,random-10000,MHC-GRCh38,MHC,3078533,3088533,10000,100,16384,3,1,3,37102,37102,0,16384,4575,458,1,20260,4813,21433,7.708706,1.731069,6.017000,86.677000,84.576000,198.479000,463.126000,2,97,dc43b95c88885288ca814cae4378ab3fb571c5e1dfea4d8ed03d04722fc4c29b,true,62.489387,155.968160,315.893867
fixed-window,fixed-w16k-zstd-3,random-10000-00001,random-10000,MHC-GRCh38,MHC,2465757,2475757,10000,100,16384,2,0,2,51154,51154,0,16384,4575,0,1,34770,5821,27047,8.787837,1.891300,5.161000,143.775000,296.121000,503.396000,1171.838000,2,160,20b86cc9f9e11e316321a49147f44632b0f28c77313432f361cefe6f65278e65,true,42.364107,106.092320,217.641067
fixed-window,fixed-w16k-zstd-3,random-10000-00002,random-10000,MHC-GRCh38,MHC,3576984,3586984,10000,100,16384,3,0,3,29860,29860,0,16384,4575,4089,1,9387,4485,17036,6.657748,1.752759,6.871000,38.488000,29.114000,85.194000,183.380000,1,57,7ee3b0bc227b0aa52897233ba7938e446f7c63d6ba45d9436bf4d1b4f86372fd,true,62.296267,155.388800,313.962667
fixed-window,fixed-w16k-zstd-3,random-10000-00003,random-10000,MHC-GRCh38,MHC,3405920,3415920,10000,100,16384,3,1,3,34316,34316,0,16384,4575,458,1,17474,4059,14667,8.454299,2.339674,5.907000,74.122000,53.026000,93.915000,275.879000,2,33,e3d68b87ffccb4b800e2d33eb61b5ead880093fa6e7acc844608a79084deae1e,true,62.415093,155.745280,315.150933
fixed-window,fixed-w16k-zstd-3,random-10000-00004,random-10000,MHC-GRCh38,MHC,292664,302664,10000,100,16384,2,0,2,45879,45879,0,16384,4575,0,1,29495,6119,30494,7.497794,1.504525,5.167000,126.531000,212.035000,427.085000,916.486000,2,191,c92e8dfca12914199b3963cd6ef7b4a904faf713b505df888eeec6cf7c1fbae3,true,42.223440,105.670320,216.234400
