query_id,query_class,sample,contig,start,end,context,scenario,cache_mode,http_cache_policy,decoder,browser,total_ms,open_ms,query_ms,actual_requests,actual_bytes,actual_unique_bytes,actual_duplicate_bytes,actual_request_rounds,reader_observed_requests,reader_observed_bytes,source_origin_reconciled,planned_requests,planned_bytes,dependency_rounds,bootstrap_cache_hits,directory_cache_hits,payload_cache_hits,decompression_ms,decompression_p50_ms,decompression_p95_ms,integrity_ms,decompression_wall_ms,decompression_task_ms,decode_ms,merge_ms,selected_chunks,selected_nodes,selected_traversals,canonical_hash,expected_canonical_hash,correctness,error
boundary-start,boundary-start,CHM13,chr1,12668,13668,100,warm-repeated-query,warm,no-store,pure-js,,47.525425000014366,0,47.525425000014366,0,0,0,0,,0,0,true,2,31241,2,1,1,1,1.537477999998373,1.537477999998373,1.537477999998373,0,1.5464090000023134,1.5464090000023134,44.232423000008566,0.8453840000001946,1,139,90,8814bd66174ac1ef176fdc777712eef2189923c13e511c74cc68fb2fbfb796c5,8814bd66174ac1ef176fdc777712eef2189923c13e511c74cc68fb2fbfb796c5,true,
pan-anchor,pan-anchor,CHM13,chr1,60912906,60922906,100,warm-repeated-query,warm,no-store,pure-js,,222.06778099999065,0,222.06778099999065,0,0,0,0,,0,0,true,2,31241,2,1,1,2,9.6478740000166,3.021539000008488,6.626335000008112,0,6.63535499999125,9.66376300000411,209.54010100000596,3.3240550000045914,2,467,569,073fc77fbff79bccc66300a56496fc32d904d4982084c8fa956dc7990578e1ae,073fc77fbff79bccc66300a56496fc32d904d4982084c8fa956dc7990578e1ae,true,
nearby-pan,nearby-pan,CHM13,chr1,60917906,60927906,100,warm-repeated-query,warm,no-store,pure-js,,119.501660000009,0,119.501660000009,0,0,0,0,,0,0,true,2,31241,2,1,1,1,4.6450390000100015,4.6450390000100015,4.6450390000100015,0,4.656724000000395,4.656724000000395,110.17012599999725,2.2437579999968875,1,439,274,359410382c604f42cfb208547cd4077611fa14b85fdf984fe086e6cdd5816c60,359410382c604f42cfb208547cd4077611fa14b85fdf984fe086e6cdd5816c60,true,
boundary-end,boundary-end,CHM13,chr1,121822144,121823144,100,warm-repeated-query,warm,no-store,pure-js,,10.17558700000518,0,10.17558700000518,0,0,0,0,,0,0,true,2,31241,2,1,1,1,3.808288000000175,3.808288000000175,3.808288000000175,0,3.8184430000110297,3.8184430000110297,4.389531999986502,1.5159529999946244,1,18,20,bab501e7597ecbf8cfdcf9e5bc9133449b57e706fdca5c6632c588c8c1540c9c,bab501e7597ecbf8cfdcf9e5bc9133449b57e706fdca5c6632c588c8c1540c9c,true,
distant-random,distant-random,GRCh38,chrY,28608707,28618707,100,warm-repeated-query,warm,no-store,pure-js,,1.0911360000027344,0,1.0911360000027344,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.5313029999961145,0.5313029999961145,0.5313029999961145,0,0.5352730000013253,0.5352730000013253,0.0580879999906756,0.06038399999670219,1,11,0,c7c8bde52852053ec63ed71bc3301ed315f297f1ce04ccaa5cb910fac29ecde4,c7c8bde52852053ec63ed71bc3301ed315f297f1ce04ccaa5cb910fac29ecde4,true,
random-1000-00000,random-1000,CHM13,chr2,94715846,94716846,100,warm-repeated-query,warm,no-store,pure-js,,4147.645683999988,0,4147.645683999988,0,0,0,0,,0,0,true,2,31241,2,1,1,2,38.625843999994686,14.076486999998451,24.549356999996235,0,24.56351700000232,38.65075900001102,4109.651718999987,11.901357000009739,2,254,1019,0d8602d267b4964c82ef0e60314957481f3d060688ce081d2652d0351b9f6ceb,0d8602d267b4964c82ef0e60314957481f3d060688ce081d2652d0351b9f6ceb,true,
random-1000-00001,random-1000,GRCh38,chrUn_KI270548v1,93,1093,100,warm-repeated-query,warm,no-store,pure-js,,0.28961800000979565,0,0.28961800000979565,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.08419900000444613,0.08419900000444613,0.08419900000444613,0,0.0871400000032736,0.0871400000032736,0.01772499999788124,0.014588999998522922,1,2,0,78b1018995ead0ef0edd4a20d3945699e7cf12d3c3176ad0862bdf7addbd370d,78b1018995ead0ef0edd4a20d3945699e7cf12d3c3176ad0862bdf7addbd370d,true,
random-1000-00002,random-1000,CHM13,chr17,23182138,23183138,100,warm-repeated-query,warm,no-store,pure-js,,102.45104500000889,0,102.45104500000889,0,0,0,0,,0,0,true,2,31241,2,1,1,1,2.8860029999923427,2.8860029999923427,2.8860029999923427,0,2.8927010000043083,2.8927010000043083,98.20739499999036,0.9339110000000801,1,44,152,7baf766c78d46d363ac7e3348bb3035bcb9fe3b916db9d4664ae48f4eaf91af0,7baf766c78d46d363ac7e3348bb3035bcb9fe3b916db9d4664ae48f4eaf91af0,true,
random-1000-00003,random-1000,CHM13,chr16,35378588,35379588,100,warm-repeated-query,warm,no-store,pure-js,,258.48000400001183,0,258.48000400001183,0,0,0,0,,0,0,true,2,31241,2,1,1,1,5.626560999997309,5.626560999997309,5.626560999997309,0,5.638235999998869,5.638235999998869,250.62398599999142,1.6383679999999003,1,75,472,c4dbf6aff5252ae1c14c0c9b6e19c17986bce2b79cf1eddab002bdb35ad69957,c4dbf6aff5252ae1c14c0c9b6e19c17986bce2b79cf1eddab002bdb35ad69957,true,
random-1000-00004,random-1000,GRCh38,chr1_KI270707v1_random,30368,31368,100,warm-repeated-query,warm,no-store,pure-js,,1.0111770000075921,0,1.0111770000075921,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.6683040000061737,0.6683040000061737,0.6683040000061737,0,0.6738079999922775,0.6738079999922775,0.07117499999003485,0.04759899999771733,1,2,0,699e7176f8e7f615eb65b261b56f271c57c4474bf5d2165f4e6307d927422a2c,699e7176f8e7f615eb65b261b56f271c57c4474bf5d2165f4e6307d927422a2c,true,
random-1000-00005,random-1000,CHM13,chr2,94822968,94823968,100,warm-repeated-query,warm,no-store,pure-js,,5918.2930619999825,0,5918.2930619999825,0,0,0,0,,0,0,true,2,31241,2,1,1,1,55.60909400001401,55.60909400001401,55.60909400001401,0,55.62173799998709,55.62173799998709,5785.858500000002,48.149700000009034,1,4230,277,79ad6c4c0d0a5afae31b442da9450d6548c0d2d66dfc4baad9dcfcd97e0321cf,79ad6c4c0d0a5afae31b442da9450d6548c0d2d66dfc4baad9dcfcd97e0321cf,true,
random-1000-00006,random-1000,GRCh38,chrUn_KI270757v1,38740,39740,100,warm-repeated-query,warm,no-store,pure-js,,0.9273389999871142,0,0.9273389999871142,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.6369629999971949,0.6369629999971949,0.6369629999971949,0,0.6405010000162292,0.6405010000162292,0.07323700000415556,0.03676899999845773,1,2,0,450490f3cc84309b64291895f5c20479736f587b4f3c9e6c9c8c3f6d5d0cdf07,450490f3cc84309b64291895f5c20479736f587b4f3c9e6c9c8c3f6d5d0cdf07,true,
random-1000-00007,random-1000,GRCh38,chrUn_KI270429v1,79,1079,100,warm-repeated-query,warm,no-store,pure-js,,0.2899899999902118,0,0.2899899999902118,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.07771399998455308,0.07771399998455308,0.07771399998455308,0,0.08039700001245365,0.08039700001245365,0.025548000005073845,0.01260400001774542,1,2,0,086b9937be2ff8bb0485c19aeb578dbbab84372701797a30f3a3a0336b854b53,086b9937be2ff8bb0485c19aeb578dbbab84372701797a30f3a3a0336b854b53,true,
random-1000-00008,random-1000,GRCh38,chrUn_KI270333v1,1360,2360,100,warm-repeated-query,warm,no-store,pure-js,,0.32888799998909235,0,0.32888799998909235,0,0,0,0,,0,0,true,2,31241,2,1,1,1,0.11653999998816289,0.11653999998816289,0.11653999998816289,0,0.11947000000509433,0.11947000000509433,0.02775499998824671,0.015872999996645376,1,2,0,cf4745fc5d8ea7df84d65d300d52f17e0c4f7f2c7f4a86af5ef27aa631ad5649,cf4745fc5d8ea7df84d65d300d52f17e0c4f7f2c7f4a86af5ef27aa631ad5649,true,
random-1000-00009,random-1000,CHM13,chr21,31136057,31137057,100,warm-repeated-query,warm,no-store,pure-js,,79.8489899999986,0,79.8489899999986,0,0,0,0,,0,0,true,2,31241,2,1,1,1,2.882990999991307,2.882990999991307,2.882990999991307,0,2.8896359999780543,2.8896359999780543,75.68208400000003,0.9222829999926034,1,26,251,6a6c75af87b20d8fb56b1fb71ddefa3d485ef2f893907461e08863b9f6c98238,6a6c75af87b20d8fb56b1fb71ddefa3d485ef2f893907461e08863b9f6c98238,true,
random-10000-00000,random-10000,GRCh38,chrUn_KI270745v1,11145,21145,100,warm-repeated-query,warm,no-store,pure-js,,4.195910000009462,0,4.195910000009462,0,0,0,0,,0,0,true,2,31241,2,1,1,2,3.51383199999691,1.4374269999971148,2.076404999999795,0,2.0807930000009947,3.521268999989843,1.2482299999683164,0.3992020000005141,2,11,4,8707f76334f8e152b9a39a39d699d77a00f4e30a413d7f415c9394dfb8fe52ea,8707f76334f8e152b9a39a39d699d77a00f4e30a413d7f415c9394dfb8fe52ea,true,
random-10000-00001,random-10000,CHM13,chr4,6103196,6113196,100,warm-repeated-query,warm,no-store,pure-js,,283.33417700001155,0,283.33417700001155,0,0,0,0,,0,0,true,2,31241,2,1,1,2,10.471252000017557,3.4946770000096876,6.97657500000787,0,6.986236999975517,10.48851499997545,270.2656529999804,3.4958979999937583,2,503,578,fc2c83fca3ec159599e6baaea431481f0422608484145397286d6c395e24f2ee,fc2c83fca3ec159599e6baaea431481f0422608484145397286d6c395e24f2ee,true,
random-10000-00002,random-10000,GRCh38,chr17_GL000205v2_random,65647,75647,100,warm-repeated-query,warm,no-store,pure-js,,17.005457999999635,0,17.005457999999635,0,0,0,0,,0,0,true,2,31241,2,1,1,1,4.478011999977753,4.478011999977753,4.478011999977753,0,4.485772000014549,4.485772000014549,5.638206999981776,3.4609659999841824,1,743,6,c652c457b611fea70814d8af353d8da35d562d517bc4a5e952048125f520fe28,c652c457b611fea70814d8af353d8da35d562d517bc4a5e952048125f520fe28,true,
random-10000-00003,random-10000,CHM13,chrX,149714910,149724910,100,warm-repeated-query,warm,no-store,pure-js,,132.23279199999524,0,132.23279199999524,0,0,0,0,,0,0,true,2,31241,2,1,1,2,8.492837999976473,2.927033999993,5.565803999983473,0,5.576454000023659,8.511472000012873,121.16429600000265,2.6469860000070184,2,458,383,2c56f1044cc1aa9d04830d4e6660ea5e98d292ce1869f3911745e77e8176009d,2c56f1044cc1aa9d04830d4e6660ea5e98d292ce1869f3911745e77e8176009d,true,
random-10000-00004,random-10000,CHM13,chr14,90547485,90557485,100,warm-repeated-query,warm,no-store,pure-js,,172.13531300000614,0,172.13531300000614,0,0,0,0,,0,0,true,2,31241,2,1,1,2,7.7471930000174325,2.4076139999961015,5.339579000021331,0,5.352981000003638,7.770957000000635,161.30065799996373,2.3093170000065584,2,332,376,36cdbcc2ac965056f43dcdf4d0ba23303dd78aeae8e2f968b8363a0823741f59,36cdbcc2ac965056f43dcdf4d0ba23303dd78aeae8e2f968b8363a0823741f59,true,
random-10000-00005,random-10000,CHM13,chr20,30845366,30855366,100,warm-repeated-query,warm,no-store,pure-js,,305.8309130000125,0,305.8309130000125,0,0,0,0,,0,0,true,2,31241,2,1,1,2,13.756166000035591,4.659659000026295,9.096507000009296,0,9.108745999983512,13.778201999986777,286.5934599999746,6.394016000005649,2,808,401,ed5c146bdcfde28926c88eb30722d47a9149fe1c62a9a5d8096b942cce2ba8d9,ed5c146bdcfde28926c88eb30722d47a9149fe1c62a9a5d8096b942cce2ba8d9,true,
random-10000-00006,random-10000,CHM13,chr7,73437418,73447418,100,warm-repeated-query,warm,no-store,pure-js,,140.65406200001598,0,140.65406200001598,0,0,0,0,,0,0,true,2,31241,2,1,1,1,3.660081000009086,3.660081000009086,3.660081000009086,0,3.6671750000095926,3.6671750000095926,131.28027499999735,2.878687999997055,1,577,236,4fa0e2a1cc8cc941fa95145ae16e6e8352116b5ab8ddf1f0653186152f156018,4fa0e2a1cc8cc941fa95145ae16e6e8352116b5ab8ddf1f0653186152f156018,true,
random-10000-00007,random-10000,CHM13,chr15,54267574,54277574,100,warm-repeated-query,warm,no-store,pure-js,,120.36680300001171,0,120.36680300001171,0,0,0,0,,0,0,true,2,31241,2,1,1,1,3.406538000010187,3.406538000010187,3.406538000010187,0,3.413555000006454,3.413555000006454,112.86444200002006,1.9852249999821652,1,405,295,229330d366bf5e40a1af5cf2bd38cb0d8b11022a26c176144ed786ad704f64e4,229330d366bf5e40a1af5cf2bd38cb0d8b11022a26c176144ed786ad704f64e4,true,
random-10000-00008,random-10000,GRCh38,chr13,106423015,106433015,100,warm-repeated-query,warm,no-store,pure-js,,213.72267300001113,0,213.72267300001113,0,0,0,0,,0,0,true,2,31241,2,1,2,2,9.453802999982145,2.9950039999966975,6.458798999985447,0,6.471613999980036,9.477687999984482,201.83400599999004,3.1686879999761004,2,398,426,1c5c619b4d174cc68ed4f1b8fc104dd6c2abfe11aab03eea26e699b2aad07497,1c5c619b4d174cc68ed4f1b8fc104dd6c2abfe11aab03eea26e699b2aad07497,true,
random-10000-00009,random-10000,CHM13,chrX,37036197,37046197,100,warm-repeated-query,warm,no-store,pure-js,,75.1811919999891,0,75.1811919999891,0,0,0,0,,0,0,true,2,31241,2,1,1,2,5.415371000010055,1.5440309999976307,3.871340000012424,0,3.883613999991212,5.437414000014542,68.12754499999573,1.5823120000131894,2,263,180,2ca8533a04d7b57ffc7e6c770813e93bed35b41c3f63329bf3c17cc861dc8b47,2ca8533a04d7b57ffc7e6c770813e93bed35b41c3f63329bf3c17cc861dc8b47,true,
random-100000-00000,random-100000,GRCh38,chr11_KI270721v1_random,56,100056,100,warm-repeated-query,warm,no-store,pure-js,,9.726521999982651,0,9.726521999982651,0,0,0,0,,0,0,true,2,31241,2,1,1,7,19.64561100001447,2.672158000001218,5.531366000010166,0,5.553841999993892,19.767496000014944,0.6677260000724345,0.6669249999977183,7,98,0,df8875a37ae0dbf44643714796932b828847dfda761b936e13d2ef89168f58b3,df8875a37ae0dbf44643714796932b828847dfda761b936e13d2ef89168f58b3,true,
random-100000-00001,random-100000,CHM13,chr9,43843214,43943214,100,warm-repeated-query,warm,no-store,pure-js,,3002.39712899999,0,3002.39712899999,0,0,0,0,,0,0,true,2,31241,2,1,1,8,336.5212120000215,38.86543899998651,73.1716820000147,0,73.18928300001426,336.63537200001883,2740.9280990000116,118.5861230000155,8,14006,2363,6d7a94c925a691295c70ce6bfd9ac0dd997cf568b034771d83a9871463f62e7a,6d7a94c925a691295c70ce6bfd9ac0dd997cf568b034771d83a9871463f62e7a,true,
random-100000-00002,random-100000,GRCh38,chr1_KI270712v1_random,22782,122782,100,warm-repeated-query,warm,no-store,pure-js,,30.20188499998767,0,30.20188499998767,0,0,0,0,,0,0,true,2,31241,2,1,1,7,33.16373900001054,3.5103670000098646,9.099492999986978,0,9.114446000021417,33.24335700002848,5.738131000020076,6.489620999986073,7,1456,4,c123581b0061580207d2fbe8e32d1cf84ce97fb03693e6659cb465303ecafca0,c123581b0061580207d2fbe8e32d1cf84ce97fb03693e6659cb465303ecafca0,true,
random-100000-00003,random-100000,GRCh38,chr17_KI270729v1_random,38440,138440,100,warm-repeated-query,warm,no-store,pure-js,,8.608215000014752,0,8.608215000014752,0,0,0,0,,0,0,true,2,31241,2,1,1,7,18.84567499998957,2.708122000010917,4.802525999984937,0,4.815124999993714,18.916131000063615,0.41453000000910833,0.5055739999806974,7,99,0,2e84c6b30a5fd85fd6ae695bb75f58c6de93608b0c27f7143559c7e4fae1e72c,2e84c6b30a5fd85fd6ae695bb75f58c6de93608b0c27f7143559c7e4fae1e72c,true,
random-100000-00004,random-100000,GRCh38,chr22,30407484,30507484,100,warm-repeated-query,warm,no-store,pure-js,,799.428252999991,0,799.428252999991,0,0,0,0,,0,0,true,2,31241,2,1,2,8,108.85936099998071,11.945806999981869,23.452138000022387,0,23.469521999999415,108.96286899998086,732.6861660000577,23.157818000006955,8,4091,1706,049b551868bc0108b2a20642df9aac9dde415a4e0b320cb011088e5c17b80311,049b551868bc0108b2a20642df9aac9dde415a4e0b320cb011088e5c17b80311,true,
random-100000-00005,random-100000,GRCh38,chr2_KI270715v1_random,46409,146409,100,warm-repeated-query,warm,no-store,pure-js,,7.494495999999344,0,7.494495999999344,0,0,0,0,,0,0,true,2,31241,2,1,1,7,16.137576000008266,2.3012820000003558,4.03665500000352,0,4.045592999988003,16.18126499999198,0.3807270000106655,0.46077799997874536,7,99,0,70798628350f5919b7d4323da19a9bcf11cb39dc6f58540ff468b228d8c2994a,70798628350f5919b7d4323da19a9bcf11cb39dc6f58540ff468b228d8c2994a,true,
random-100000-00006,random-100000,CHM13,chr11,55470689,55570689,100,warm-repeated-query,warm,no-store,pure-js,,1340.6780170000275,0,1340.6780170000275,0,0,0,0,,0,0,true,2,31241,2,1,2,7,121.4228759999969,17.191550999996252,32.74544700002298,0,32.76421299998765,121.52506400001585,1208.8591069999966,61.243820999981835,7,7094,1608,bef188b88995a8209bc1db86109ead91afec7e633bfea2f12fd620c9771509bc,bef188b88995a8209bc1db86109ead91afec7e633bfea2f12fd620c9771509bc,true,
random-100000-00007,random-100000,CHM13,chr1,145220434,145320434,100,warm-repeated-query,warm,no-store,pure-js,,406.33958200001507,0,406.33958200001507,0,0,0,0,,0,0,true,2,31241,2,1,1,7,116.83832700006315,10.953260999987833,40.99784900000668,0,41.0162180000043,116.94000400000368,285.12812399995164,42.75500399997691,7,7224,2565,a62555ea19f3a75b5890e06874084116f73d31cec5778a6075221b584ec19702,a62555ea19f3a75b5890e06874084116f73d31cec5778a6075221b584ec19702,true,
random-100000-00008,random-100000,GRCh38,chr4,133689934,133789934,100,warm-repeated-query,warm,no-store,pure-js,,701.752508000005,0,701.752508000005,0,0,0,0,,0,0,true,2,31241,2,1,2,7,82.49765500001376,11.654481000005035,21.335940999997547,0,21.353616000007605,82.58796100007021,635.9114650000702,21.911602999985917,7,4190,1381,3c48827fcfba9cd66de84f81ce44f647526df91c8fe69aee6f12c9e71b9065e6,3c48827fcfba9cd66de84f81ce44f647526df91c8fe69aee6f12c9e71b9065e6,true,
random-100000-00009,random-100000,CHM13,chr1,142389872,142489872,100,warm-repeated-query,warm,no-store,pure-js,,793.3808260000078,0,793.3808260000078,0,0,0,0,,0,0,true,2,31241,2,1,1,7,108.95898699999088,15.930504000018118,27.62508599998546,0,27.641579000017373,109.0500770000217,701.8824549999845,35.31767800002126,7,5888,1790,c341217f83e1b126b46856479505bde7844263cd77dc2c216dd1e73938fc3acc,c341217f83e1b126b46856479505bde7844263cd77dc2c216dd1e73938fc3acc,true,
random-1000000-00000,random-1000000,CHM13,chr4,47225981,48225981,100,warm-repeated-query,warm,no-store,pure-js,,5633.0571529999725,0,5633.0571529999725,0,0,0,0,,0,0,true,2,31241,2,1,3,62,5374.181937999936,82.14786399999866,165.88310600002296,0,174.65891599998577,5376.735815999971,4881.861827000015,362.52619699999923,62,37018,11787,f44656656d20efe4f8bf2f99ea7e75f3272150cfe3752dd2f1a45e5ad3d4f42e,f44656656d20efe4f8bf2f99ea7e75f3272150cfe3752dd2f1a45e5ad3d4f42e,true,
random-1000000-00001,random-1000000,CHM13,chr19,30828207,31828207,100,warm-repeated-query,warm,no-store,pure-js,,7868.2379019999935,0,7868.2379019999935,0,0,0,0,,0,0,true,2,31241,2,1,2,62,6455.380824000022,102.90448499997729,205.85346199999913,0,216.44437400001334,6458.257248000125,6881.102476999746,513.4237469999935,62,49488,13457,3c9166288a580802eaa51d148f5e3635e7731fbd7bd40a3fa65f9d8e6832bc81,3c9166288a580802eaa51d148f5e3635e7731fbd7bd40a3fa65f9d8e6832bc81,true,
random-1000000-00002,random-1000000,CHM13,chr12,9446975,10446975,100,warm-repeated-query,warm,no-store,pure-js,,7270.85598600001,0,7270.85598600001,0,0,0,0,,0,0,true,2,31241,2,1,2,62,6652.591891999822,106.3409850000171,198.1038389999885,0,208.06676700001117,6655.418129999918,6393.97010799995,426.85860199999297,62,45723,12840,2af310bf8c861bbf12cef8f265b70ab88d3bbcd0baa03829b60aa9d27dd5aae7,2af310bf8c861bbf12cef8f265b70ab88d3bbcd0baa03829b60aa9d27dd5aae7,true,
random-1000000-00003,random-1000000,CHM13,chrX,73475179,74475179,100,warm-repeated-query,warm,no-store,pure-js,,3568.034614000004,0,3568.034614000004,0,0,0,0,,0,0,true,2,31241,2,1,3,62,4734.4805059999635,77.52032000001054,138.49232699998538,0,144.23022599998512,4737.24265099992,2974.328574000072,285.7399719999812,62,31081,9075,1547b964e274ffeff5c9afd7db0addd9ded8f9fd13a2514db36b7c5b1d052ee3,1547b964e274ffeff5c9afd7db0addd9ded8f9fd13a2514db36b7c5b1d052ee3,true,
random-1000000-00004,random-1000000,CHM13,chr1,206658133,207658133,100,warm-repeated-query,warm,no-store,pure-js,,6393.117352000001,0,6393.117352000001,0,0,0,0,,0,0,true,2,31241,2,1,3,62,6011.849500999961,93.91430800000671,185.7020279999997,0,196.43638600001577,6014.483085000131,5606.799619000143,367.3891430000076,62,41494,13817,d9021e6a78ef7f08b1fbd47f45d5346ddea19529ec39942b01ff6d5d9f5c620e,d9021e6a78ef7f08b1fbd47f45d5346ddea19529ec39942b01ff6d5d9f5c620e,true,
random-1000000-00005,random-1000000,GRCh38,chr7,142010681,143010681,100,warm-repeated-query,warm,no-store,pure-js,,8361.851805999991,0,8361.851805999991,0,0,0,0,,0,0,true,2,31241,2,1,3,62,6423.648311000143,98.9294800000207,208.71349300001748,0,226.49078199997894,6426.169757000054,7245.69499999992,610.0367090000072,62,51311,13081,7ba2755bb8c489c628051fd744c336b8e9aa61780ccb0f550e08b54b253bea60,7ba2755bb8c489c628051fd744c336b8e9aa61780ccb0f550e08b54b253bea60,true,
random-1000000-00006,random-1000000,CHM13,chr7,114386209,115386209,100,warm-repeated-query,warm,no-store,pure-js,,5551.639517000003,0,5551.639517000003,0,0,0,0,,0,0,true,2,31241,2,1,3,62,5286.326042000146,82.11027000000468,161.57797799998662,0,170.1169799999916,5288.678833000158,4829.970796999871,362.00299899998936,62,36396,10710,bd634bd0d5bbbe85f624b83b1026388a887a59b47e04da4e523493185fb709d3,bd634bd0d5bbbe85f624b83b1026388a887a59b47e04da4e523493185fb709d3,true,
random-1000000-00007,random-1000000,GRCh38,chr21,32520437,33520437,100,warm-repeated-query,warm,no-store,pure-js,,6973.232309000014,0,6973.232309000014,0,0,0,0,,0,0,true,2,31241,2,1,2,62,7606.735538000037,130.2225969999854,204.1942090000084,0,221.14345299999695,7611.666852999915,6055.23223400017,444.25310299999546,62,46748,15318,7637b2d12d22f489275104dba98f2c0a4919db20e9c7e10d310e5e37b58673a4,7637b2d12d22f489275104dba98f2c0a4919db20e9c7e10d310e5e37b58673a4,true,
random-1000000-00008,random-1000000,CHM13,chr7,26416742,27416742,100,warm-repeated-query,warm,no-store,pure-js,,5796.431215999997,0,5796.431215999997,0,0,0,0,,0,0,true,2,31241,2,1,3,62,5283.045712999883,81.96717000001809,162.90933599998243,0,171.50141899997834,5285.446197000041,5073.003244999796,350.5608310000389,62,37100,12853,0eb602143b94f6e88a4c9783ba11ca6e7be9624c5b94b22beccf6cbfa4c132fd,0eb602143b94f6e88a4c9783ba11ca6e7be9624c5b94b22beccf6cbfa4c132fd,true,
random-1000000-00009,random-1000000,CHM13,chr8,10660690,11660690,100,warm-repeated-query,warm,no-store,pure-js,,13584.743905999989,0,13584.743905999989,0,0,0,0,,0,0,true,2,31241,2,1,2,62,11592.28600099968,187.70400099997642,301.7144819999812,0,313.524121000024,11594.734707999683,12026.521408000204,814.3570540000219,62,76893,16934,25a72f33a3ae88bc4ff68166471e25b9cafa64ebd2789b68e1f32f7132ac14e0,25a72f33a3ae88bc4ff68166471e25b9cafa64ebd2789b68e1f32f7132ac14e0,true,
fixed-micb,fixed-biological-micb,GRCh38,chr6,31498145,31511124,100,cold-library,cold,no-store,wasm,,681.1682829999481,196.41001799999503,484.7582649999531,2,71553,71553,0,,2,71553,true,4,102794,4,1,0,0,3.272893999994267,0.3952990000252612,2.8775949999690056,2.193388000014238,2.8853050000034273,3.2875639999983832,338.23814299999503,5.705460000026505,2,934,404,1a793dc02db16fdab6f00d1ab14cfaf4f79e1a018ba245bc368ea1e20fb91667,1a793dc02db16fdab6f00d1ab14cfaf4f79e1a018ba245bc368ea1e20fb91667,true,
fixed-kir3dl1,fixed-biological-kir3dl1,GRCh38,chr19,54816468,54830778,100,cold-library,cold,no-store,wasm,,1178.5043750000186,181.1780349999899,997.3263400000287,2,127912,127912,0,,2,127912,true,4,159153,4,1,0,0,2.3724410000722855,1.0174210000550374,1.355020000017248,3.0126710000331514,1.360817999986466,2.381945999979507,822.9473770000623,27.924235000042245,2,2610,359,87f800179595c131080670121ba169cb90658eaec261939abfe2cb0bfc756f1b,87f800179595c131080670121ba169cb90658eaec261939abfe2cb0bfc756f1b,true,
boundary-start,boundary-start,CHM13,chr1,12668,13668,100,cold-library,cold,no-store,wasm,,354.71101600001566,186.9086970000062,167.80231900000945,2,15314,15314,0,,2,15314,true,4,46555,4,1,0,0,0.16631800000322983,0.16631800000322983,0.16631800000322983,0.3121229999815114,0.17088399996282533,0.17088399996282533,38.95742699998664,0.9419169999891892,1,139,90,8814bd66174ac1ef176fdc777712eef2189923c13e511c74cc68fb2fbfb796c5,8814bd66174ac1ef176fdc777712eef2189923c13e511c74cc68fb2fbfb796c5,true,
pan-anchor,pan-anchor,CHM13,chr1,60912906,60922906,100,cold-library,cold,no-store,wasm,,551.4807919999585,187.31189099996118,364.1689009999973,2,56552,56552,0,,2,56552,true,4,87793,4,1,0,0,0.7579520000144839,0.23013799998443574,0.5278140000300482,1.357503000064753,0.5339689999818802,0.7684329999610782,230.8101439999882,4.087509000033606,2,467,569,073fc77fbff79bccc66300a56496fc32d904d4982084c8fa956dc7990578e1ae,073fc77fbff79bccc66300a56496fc32d904d4982084c8fa956dc7990578e1ae,true,
nearby-pan,nearby-pan,CHM13,chr1,60917906,60927906,100,cold-library,cold,no-store,wasm,,399.0942229999928,174.69493699999293,224.39928599999985,2,28389,28389,0,,2,28389,true,4,59630,4,1,0,0,0.20612699998309836,0.20612699998309836,0.20612699998309836,0.6286170000093989,0.21157899999525398,0.21157899999525398,97.81635800004005,2.0841490000020713,1,439,274,359410382c604f42cfb208547cd4077611fa14b85fdf984fe086e6cdd5816c60,359410382c604f42cfb208547cd4077611fa14b85fdf984fe086e6cdd5816c60,true,
boundary-end,boundary-end,CHM13,chr1,121822144,121823144,100,cold-library,cold,no-store,wasm,,285.0086129999836,167.37304199999198,117.63557099999161,2,17802,17802,0,,2,17802,true,4,49043,4,1,0,0,0.17731500003719702,0.17731500003719702,0.17731500003719702,0.3485540000256151,0.18153199995867908,0.18153199995867908,4.310779999999795,0.9683829999994487,1,18,20,bab501e7597ecbf8cfdcf9e5bc9133449b57e706fdca5c6632c588c8c1540c9c,bab501e7597ecbf8cfdcf9e5bc9133449b57e706fdca5c6632c588c8c1540c9c,true,
distant-random,distant-random,GRCh38,chrY,28608707,28618707,100,cold-library,cold,no-store,wasm,,301.8771330000018,184.06922000000486,117.80791299999692,2,4382,4382,0,,2,4382,true,4,35623,4,1,0,0,0.06831699999747798,0.06831699999747798,0.06831699999747798,0.0415890000294894,0.07302300003357232,0.07302300003357232,0.0861109999823384,0.08314000000245869,1,11,0,c7c8bde52852053ec63ed71bc3301ed315f297f1ce04ccaa5cb910fac29ecde4,c7c8bde52852053ec63ed71bc3301ed315f297f1ce04ccaa5cb910fac29ecde4,true,
