storage_kind,experiment_id,query_id,query_class,sample,contig,start,end,query_size,context,coalescing_gap,physical_reads,mergeable_reads,dependency_rounds,total_bytes_fetched,unique_bytes_fetched,duplicate_bytes_fetched,bootstrap_bytes_fetched,logical_index_bytes,data_bytes_fetched,required_compressed_payload_bytes,canonical_payload_bytes,read_amplification,canonical_amplification,index_lookup_us,decompression_us,decode_us,graph_reconstruction_us,total_local_query_us,selected_chunks,selected_nodes,canonical_hash,correctness,simulated_20ms_ms,simulated_50ms_ms,simulated_100ms_ms
fixed-window,fixed-w256k-zstd-6-dedup,random-100000-00008,random-100000,MHC-GRCh38,MHC,898253,998253,100000,100,0,2,0,2,144623,144623,0,16384,1535,128239,34657,147605,4.172981,0.979797,0.964000,532.248000,1172.606000,1516.042000,3891.158000,1,444,6f37807f43b3120ee8ab6e9d986088ca53183c089fd977eeb73eb6e3af745553,true,44.856613,113.569840,242.566133
fixed-window,fixed-w256k-zstd-6-dedup,random-100000-00009,random-100000,MHC-GRCh38,MHC,4231710,4331710,100000,100,0,2,0,2,257373,257373,0,16384,1535,240989,56947,442213,4.519518,0.582011,0.862000,1344.219000,4789.375000,9707.799000,18156.982000,1,3379,ac378f0e421356116b75697d2300397d66eeff26cd5a6fcf9dee9f4791e9514a,true,47.863280,122.589840,272.632800
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00000,random-1000000,MHC-GRCh38,MHC,994225,1994225,1000000,100,0,2,0,2,970591,970591,0,16384,1535,954207,487060,3443303,1.992754,0.281878,1.474000,4538.967000,14402.558000,53623.011000,90020.207000,5,24980,e039d704c358bca65f992eff31cc093af09a0746282cd90f67eb0127375fd4ea,true,66.882427,179.647280,462.824267
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00001,random-1000000,MHC-GRCh38,MHC,3053916,4053916,1000000,100,0,2,0,2,1821578,1821578,0,16384,1535,1805194,531021,4205164,3.430331,0.433176,1.746000,9878.396000,38224.328000,92407.521000,185964.071000,5,33451,02b0cd494e49d7daad9c061e26bd5f30875e890011b40319ac8385b03468adb0,true,89.575413,247.726240,689.754133
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00002,random-1000000,MHC-GRCh38,MHC,3662178,4662178,1000000,100,0,2,0,2,1908657,1908657,0,16384,1535,1892273,860861,8344254,2.217149,0.228739,2.739000,10614.891000,41125.659000,166261.762000,270983.442000,5,75875,9f2f534dbeb6bc19fdb0aaddd7dcbbbf12f3244522db2b99cc0005bf57dcd7ca,true,91.897520,254.692560,712.975200
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00003,random-1000000,MHC-GRCh38,MHC,1664410,2664410,1000000,100,0,2,0,2,1136406,1136406,0,16384,1535,1120022,406527,2504865,2.795401,0.453680,4.512000,5593.504000,18804.784000,41781.495000,89104.155000,5,14806,503b4b8eeb4d6b89896360d25d9cf284431c6fb57279fa10a6bb4e837333cb36,true,71.304160,192.912480,507.041600
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00004,random-1000000,MHC-GRCh38,MHC,3882446,4882446,1000000,100,0,2,0,2,1912107,1912107,0,16384,1535,1895723,819361,7930076,2.333656,0.241121,1.275000,10645.041000,41369.493000,159810.718000,261608.781000,5,71788,6ee89cfcacf1b33a3922fb060df2a2c6eecf14744ab9c8e57fa06c90b10c8a7f,true,91.989520,254.968560,713.895200
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00005,random-1000000,MHC-GRCh38,MHC,3946668,4946668,1000000,100,0,2,0,2,1667592,1667592,0,16384,1535,1651208,798018,7639916,2.089667,0.218274,8.413000,9456.772000,37627.505000,151989.704000,226961.747000,4,68872,6ecc17a43d30f9682e54af7859498a82e49e925f11120bc92457d41d4a96b4fb,true,85.469120,235.407360,648.691200
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00006,random-1000000,MHC-GRCh38,MHC,2514903,3514903,1000000,100,0,2,0,2,1181908,1181908,0,16384,1535,1165524,541339,4331859,2.183305,0.272841,4.278000,5824.693000,19904.619000,73477.015000,122177.482000,5,33702,2eaba3ded88cbe0bc539b52cc4ebadfc160b0a7a4c53da1cee26f31fdc1fbb0a,true,72.517547,196.552640,519.175467
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00007,random-1000000,MHC-GRCh38,MHC,1441302,2441302,1000000,100,0,2,0,2,991733,991733,0,16384,1535,975349,396573,2355194,2.500758,0.421083,2.102000,4888.263000,15315.110000,35784.484000,70728.381000,5,13330,7fb2f354d42e738dc73f6f3403e942f8e5039fe5e0b6cceac898af8d2a410cd1,true,67.446213,181.338640,468.462133
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00008,random-1000000,MHC-GRCh38,MHC,3577106,4577106,1000000,100,0,2,0,2,1908657,1908657,0,16384,1535,1892273,834626,8107664,2.286841,0.235414,1.991000,10642.565000,41099.867000,163607.390000,267535.586000,5,73514,02fbe6e2d39e65f22196b639408caf4958d8e64401b51b4c559fdb2358a04813,true,91.897520,254.692560,712.975200
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00009,random-1000000,MHC-GRCh38,MHC,3789056,4789056,1000000,100,0,2,0,2,1912107,1912107,0,16384,1535,1895723,836879,8161676,2.284807,0.234279,3.313000,10847.473000,41815.978000,165303.988000,268168.382000,5,74064,c242949d8abb5b783df011e87a4db1ed019295ff1ca51b4af5982090d03ce42c,true,91.989520,254.968560,713.895200
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00000,random-1000,MHC-GRCh38,MHC,2654244,2655244,1000,100,4096,2,0,2,479469,479469,0,16384,1535,463085,964,4386,497.374481,109.318057,1.950000,2631.571000,11408.442000,10045.501000,30116.665000,1,20,7023756c327dfc42cc748fd0c699aba076a4fdd6e782fc68c4f9317650d78d1f,true,53.785840,140.357520,331.858400
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00001,random-1000,MHC-GRCh38,MHC,4897918,4898918,1000,100,4096,2,0,2,129483,129483,0,16384,1535,113099,1056,3724,122.616477,34.769871,1.027000,478.652000,904.571000,645.009000,2633.733000,1,5,0f3e26b2367cd8c927e3fcc74784b7c68afda5a708cdf28af6c3d6753b64b953,true,44.452880,112.358640,238.528800
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00002,random-1000,MHC-GRCh38,MHC,1758423,1759423,1000,100,4096,2,0,2,168189,168189,0,16384,1535,151805,712,2881,236.220506,58.378688,0.849000,666.442000,1690.316000,1283.657000,4456.914000,1,10,133fa0ebf1ed0843979635624467ecf79c6e162da236230f9bf2e6239a2b732e,true,45.485040,115.455120,248.850400
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00003,random-1000,MHC-GRCh38,MHC,3202374,3203374,1000,100,4096,2,0,2,132702,132702,0,16384,1535,116318,957,3465,138.664577,38.297835,0.478000,492.701000,800.138000,617.560000,2323.283000,1,5,a206c9ece5e07726bb5b39e6657386c6246a99f8a3ab498cc78130719bfc8341,true,44.538720,112.616160,239.387200
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00004,random-1000,MHC-GRCh38,MHC,1529093,1530093,1000,100,4096,2,0,2,334796,334796,0,16384,1535,318412,742,2774,451.207547,120.690699,0.979000,1729.336000,6845.373000,5490.135000,17638.109000,1,7,9eeefc2c27475e650e4092df95a3b58017919691e0a971867d5f0c4f1d41b4a7,true,49.927893,128.783680,293.278933
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00005,random-1000,MHC-GRCh38,MHC,999079,1000079,1000,100,4096,2,0,2,144623,144623,0,16384,1535,128239,876,4021,165.094749,35.966924,1.155000,537.629000,1140.836000,820.550000,3112.584000,1,19,1a08adc0028aaf4bf93c8c4778378eb76cf8c8cbbb782f9c0496f0ac41df5129,true,44.856613,113.569840,242.566133
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00006,random-1000,MHC-GRCh38,MHC,4410732,4411732,1000,100,4096,2,0,2,257373,257373,0,16384,1535,240989,697,2710,369.258250,94.971587,0.539000,1320.402000,4403.875000,3667.962000,11455.652000,1,7,094f362cd65ffce3015be03603ec8e8c1ed6dcf943f687870ebde814eca7e69b,true,47.863280,122.589840,272.632800
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00007,random-1000,MHC-GRCh38,MHC,2388877,2389877,1000,100,4096,2,0,2,234888,234888,0,16384,1535,218504,769,2947,305.446034,79.704106,0.650000,1023.589000,3378.586000,2914.105000,9005.341000,1,7,b4a99b0d35f06ec587a0c4126c82f9477599b85bd0802556fd4e43d6d4593233,true,47.263680,120.791040,266.636800
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00008,random-1000,MHC-GRCh38,MHC,844767,845767,1000,100,4096,2,0,2,144623,144623,0,16384,1535,128239,745,3007,194.124832,48.095444,1.120000,528.285000,1020.314000,712.640000,2770.555000,1,10,ca775f09bf2a4a71b20e212b071ec8184f09136e111d888201e742f942c3a638,true,44.856613,113.569840,242.566133
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00009,random-1000,MHC-GRCh38,MHC,3227097,3228097,1000,100,4096,2,0,2,132702,132702,0,16384,1535,116318,701,2531,189.303852,52.430660,0.399000,482.359000,767.497000,561.450000,2180.219000,1,4,0255a889f5167fbf3a955d8155ad751b4570581dfb0e9bc2cdea6ae7ea4670ac,true,44.538720,112.616160,239.387200
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00000,random-10000,MHC-GRCh38,MHC,3078533,3088533,10000,100,4096,2,0,2,274352,274352,0,16384,1535,257968,4326,21433,63.419325,12.800448,0.857000,1215.344000,4345.959000,4583.197000,12357.772000,1,97,dc43b95c88885288ca814cae4378ab3fb571c5e1dfea4d8ed03d04722fc4c29b,true,48.316053,123.948160,277.160533
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00001,random-10000,MHC-GRCh38,MHC,2465757,2475757,10000,100,4096,2,0,2,234888,234888,0,16384,1535,218504,4983,27047,47.137869,8.684438,0.596000,1031.177000,3661.769000,3783.804000,10426.892000,1,160,20b86cc9f9e11e316321a49147f44632b0f28c77313432f361cefe6f65278e65,true,47.263680,120.791040,266.636800
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00002,random-10000,MHC-GRCh38,MHC,3576984,3586984,10000,100,4096,2,0,2,126033,126033,0,16384,1535,109649,4038,17036,31.211738,7.398039,0.904000,453.332000,758.599000,735.974000,2367.569000,1,57,7ee3b0bc227b0aa52897233ba7938e446f7c63d6ba45d9436bf4d1b4f86372fd,true,44.360880,112.082640,237.608800
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00003,random-10000,MHC-GRCh38,MHC,3405920,3415920,10000,100,4096,2,0,2,242351,242351,0,16384,1535,225967,3595,14667,67.413352,16.523556,0.722000,942.867000,1745.983000,1593.733000,5642.303000,2,33,e3d68b87ffccb4b800e2d33eb61b5ead880093fa6e7acc844608a79084deae1e,true,47.462693,121.388080,268.626933
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00004,random-10000,MHC-GRCh38,MHC,292664,302664,10000,100,4096,2,0,2,153052,153052,0,16384,1535,136668,5273,30494,29.025602,5.019086,0.773000,603.182000,1362.666000,1618.962000,4235.228000,1,191,c92e8dfca12914199b3963cd6ef7b4a904faf713b505df888eeec6cf7c1fbae3,true,45.081387,114.244160,244.813867
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00005,random-10000,MHC-GRCh38,MHC,2389603,2399603,10000,100,4096,2,0,2,234888,234888,0,16384,1535,218504,5093,29231,46.119772,8.035579,0.693000,1029.611000,3540.476000,3829.907000,10110.553000,1,178,5f5306feca5ab49a03c990170c527475bd6c49449f1927cb0d675ceb2ae11911,true,47.263680,120.791040,266.636800
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00006,random-10000,MHC-GRCh38,MHC,542027,552027,10000,100,4096,2,0,2,141622,141622,0,16384,1535,125238,4221,18725,33.551765,7.563258,1.512000,550.780000,1199.062000,1221.987000,3609.841000,1,74,f16715bee2a56c8c2784af99f7d3f3693e22336065908aa9271549d1d35f9786,true,44.776587,113.329760,241.765867
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00007,random-10000,MHC-GRCh38,MHC,4185669,4195669,10000,100,4096,2,0,2,1334117,1334117,0,16384,1535,1317733,13317,128437,100.181497,10.387326,0.737000,7838.197000,34321.700000,28920.502000,92743.629000,2,1170,85c69098d2911b7e6003d90847659c119df8a18e2207c8cdc3d72f5894d576c9,true,76.576453,208.729360,559.764533
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00008,random-10000,MHC-GRCh38,MHC,878649,888649,10000,100,4096,2,0,2,144623,144623,0,16384,1535,128239,5240,28208,27.599809,5.127021,0.804000,523.500000,1170.048000,1174.236000,3718.896000,1,164,95cdd4c8198d0235b09b1deafd6a4b64e49fc7a45f14e067d1aa541b938b7d02,true,44.856613,113.569840,242.566133
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00009,random-10000,MHC-GRCh38,MHC,2541935,2551935,10000,100,4096,2,0,2,234888,234888,0,16384,1535,218504,7006,49198,33.526691,4.774340,0.478000,1017.400000,3426.849000,3702.037000,9821.317000,1,378,eea2d4eb88aca6dcf6c4fe471c2c50678ad3c23800ae4b85272d58820810e48b,true,47.263680,120.791040,266.636800
fixed-window,fixed-w256k-zstd-6-dedup,random-100000-00000,random-100000,MHC-GRCh38,MHC,4262931,4362931,100000,100,4096,2,0,2,257373,257373,0,16384,1535,240989,53152,393053,4.842207,0.654805,0.550000,1317.030000,4361.009000,7681.780000,15555.452000,1,2892,befd5798f26d5c7b42d1717a5cfe86cf51b09dfc111ba1aae713cf80a449d48a,true,47.863280,122.589840,272.632800
fixed-window,fixed-w256k-zstd-6-dedup,random-100000-00001,random-100000,MHC-GRCh38,MHC,2031962,2131962,100000,100,4096,2,0,2,303012,303012,0,16384,1535,286628,33696,151055,8.992521,2.005971,1.757000,1216.718000,2999.033000,3636.940000,10426.830000,2,485,298779b47caf6fb56cd3bae009a7b724d447714231d6ef5bba143d0ba0d62ae6,true,49.080320,126.240960,284.803200
fixed-window,fixed-w256k-zstd-6-dedup,random-100000-00002,random-100000,MHC-GRCh38,MHC,1080439,1180439,100000,100,4096,2,0,2,227376,227376,0,16384,1535,210992,41056,237229,5.538192,0.958466,0.776000,1004.160000,3479.398000,5302.700000,11520.239000,1,1338,919458d9233d10d96757b231e92f6f517dd5007403b91e944381979f638a151c,true,47.063360,120.190080,264.633600
fixed-window,fixed-w256k-zstd-6-dedup,random-100000-00003,random-100000,MHC-GRCh38,MHC,864953,964953,100000,100,4096,2,0,2,144623,144623,0,16384,1535,128239,37923,185678,3.813596,0.778891,0.813000,532.492000,1068.801000,1949.196000,4117.328000,1,820,f6107225b0af1dcefff1164d0ebcc9060ac13a8f00bdd5973ebd3832eab8ae2c,true,44.856613,113.569840,242.566133
fixed-window,fixed-w256k-zstd-6-dedup,random-100000-00004,random-100000,MHC-GRCh38,MHC,4129708,4229708,100000,100,4096,2,0,2,1334117,1334117,0,16384,1535,1317733,143554,1664136,9.293485,0.801687,1.095000,7817.383000,33396.842000,53742.546000,116656.805000,2,15919,1386cc9557a3430593a42d82a4f8ee06e6ef3d3aaaeb97420f5ea050ab586a49,true,76.576453,208.729360,559.764533
fixed-window,fixed-w256k-zstd-6-dedup,random-100000-00005,random-100000,MHC-GRCh38,MHC,4502173,4602173,100000,100,4096,2,0,2,236760,236760,0,16384,1535,220376,58280,469823,4.062457,0.503934,0.803000,1138.681000,3974.876000,9549.135000,16988.214000,1,3665,7673b8a947f7fff0a7f89605e806df4c300c2c59ceb6140ecfed1f37f3ea8184,true,47.313600,120.940800,267.136000
fixed-window,fixed-w256k-zstd-6-dedup,random-100000-00006,random-100000,MHC-GRCh38,MHC,434533,534533,100000,100,4096,2,0,2,278290,278290,0,16384,1535,261906,37660,186899,7.389538,1.488986,0.826000,1135.113000,2584.355000,3741.720000,9529.830000,2,846,61b2ebdac5872792613dc1ff802aadbbd22e9c28c8ae067fffca0085d722305d,true,48.421067,124.263200,278.210667
fixed-window,fixed-w256k-zstd-6-dedup,random-100000-00007,random-100000,MHC-GRCh38,MHC,1813450,1913450,100000,100,4096,2,0,2,312948,312948,0,16384,1535,296564,42121,245093,7.429738,1.276854,0.772000,1276.943000,3279.614000,4979.468000,12294.125000,2,1420,5bd49a40268a771a3f3941b3cca19f2693e3d94f4fcc79f1781bff5a86d44474,true,49.345280,127.035840,287.452800
fixed-window,fixed-w256k-zstd-6-dedup,random-100000-00008,random-100000,MHC-GRCh38,MHC,898253,998253,100000,100,4096,2,0,2,144623,144623,0,16384,1535,128239,34657,147605,4.172981,0.979797,1.016000,530.881000,1104.283000,1344.861000,3548.913000,1,444,6f37807f43b3120ee8ab6e9d986088ca53183c089fd977eeb73eb6e3af745553,true,44.856613,113.569840,242.566133
fixed-window,fixed-w256k-zstd-6-dedup,random-100000-00009,random-100000,MHC-GRCh38,MHC,4231710,4331710,100000,100,4096,2,0,2,257373,257373,0,16384,1535,240989,56947,442213,4.519518,0.582011,0.749000,1361.436000,4646.157000,9124.754000,17347.409000,1,3379,ac378f0e421356116b75697d2300397d66eeff26cd5a6fcf9dee9f4791e9514a,true,47.863280,122.589840,272.632800
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00000,random-1000000,MHC-GRCh38,MHC,994225,1994225,1000000,100,4096,2,0,2,970591,970591,0,16384,1535,954207,487060,3443303,1.992754,0.281878,1.509000,4636.057000,14162.118000,53185.585000,89360.688000,5,24980,e039d704c358bca65f992eff31cc093af09a0746282cd90f67eb0127375fd4ea,true,66.882427,179.647280,462.824267
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00001,random-1000000,MHC-GRCh38,MHC,3053916,4053916,1000000,100,4096,2,0,2,1821578,1821578,0,16384,1535,1805194,531021,4205164,3.430331,0.433176,2.043000,9927.294000,38264.578000,92417.394000,186196.701000,5,33451,02b0cd494e49d7daad9c061e26bd5f30875e890011b40319ac8385b03468adb0,true,89.575413,247.726240,689.754133
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00002,random-1000000,MHC-GRCh38,MHC,3662178,4662178,1000000,100,4096,2,0,2,1908657,1908657,0,16384,1535,1892273,860861,8344254,2.217149,0.228739,2.855000,10584.817000,41137.599000,167130.551000,271095.693000,5,75875,9f2f534dbeb6bc19fdb0aaddd7dcbbbf12f3244522db2b99cc0005bf57dcd7ca,true,91.897520,254.692560,712.975200
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00003,random-1000000,MHC-GRCh38,MHC,1664410,2664410,1000000,100,4096,2,0,2,1136406,1136406,0,16384,1535,1120022,406527,2504865,2.795401,0.453680,1.630000,5533.091000,18852.430000,42244.062000,89514.639000,5,14806,503b4b8eeb4d6b89896360d25d9cf284431c6fb57279fa10a6bb4e837333cb36,true,71.304160,192.912480,507.041600
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00004,random-1000000,MHC-GRCh38,MHC,3882446,4882446,1000000,100,4096,2,0,2,1912107,1912107,0,16384,1535,1895723,819361,7930076,2.333656,0.241121,2.817000,10650.877000,41677.640000,169641.201000,273415.013000,5,71788,6ee89cfcacf1b33a3922fb060df2a2c6eecf14744ab9c8e57fa06c90b10c8a7f,true,91.989520,254.968560,713.895200
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00005,random-1000000,MHC-GRCh38,MHC,3946668,4946668,1000000,100,4096,2,0,2,1667592,1667592,0,16384,1535,1651208,798018,7639916,2.089667,0.218274,0.993000,10326.853000,40301.681000,161894.787000,241700.511000,4,68872,6ecc17a43d30f9682e54af7859498a82e49e925f11120bc92457d41d4a96b4fb,true,85.469120,235.407360,648.691200
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00006,random-1000000,MHC-GRCh38,MHC,2514903,3514903,1000000,100,4096,2,0,2,1181908,1181908,0,16384,1535,1165524,541339,4331859,2.183305,0.272841,1.564000,6215.679000,21245.712000,77747.685000,129709.880000,5,33702,2eaba3ded88cbe0bc539b52cc4ebadfc160b0a7a4c53da1cee26f31fdc1fbb0a,true,72.517547,196.552640,519.175467
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00007,random-1000000,MHC-GRCh38,MHC,1441302,2441302,1000000,100,4096,2,0,2,991733,991733,0,16384,1535,975349,396573,2355194,2.500758,0.421083,1.642000,4777.646000,15814.930000,36348.268000,71935.381000,5,13330,7fb2f354d42e738dc73f6f3403e942f8e5039fe5e0b6cceac898af8d2a410cd1,true,67.446213,181.338640,468.462133
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00008,random-1000000,MHC-GRCh38,MHC,3577106,4577106,1000000,100,4096,2,0,2,1908657,1908657,0,16384,1535,1892273,834626,8107664,2.286841,0.235414,1.595000,10760.326000,41854.499000,162510.935000,267637.823000,5,73514,02fbe6e2d39e65f22196b639408caf4958d8e64401b51b4c559fdb2358a04813,true,91.897520,254.692560,712.975200
fixed-window,fixed-w256k-zstd-6-dedup,random-1000000-00009,random-1000000,MHC-GRCh38,MHC,3789056,4789056,1000000,100,4096,2,0,2,1912107,1912107,0,16384,1535,1895723,836879,8161676,2.284807,0.234279,2.737000,10700.692000,41589.825000,164483.495000,267107.448000,5,74064,c242949d8abb5b783df011e87a4db1ed019295ff1ca51b4af5982090d03ce42c,true,91.989520,254.968560,713.895200
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00000,random-1000,MHC-GRCh38,MHC,2654244,2655244,1000,100,16384,2,0,2,479469,479469,0,16384,1535,463085,964,4386,497.374481,109.318057,1.378000,2617.000000,11243.272000,9893.002000,29845.742000,1,20,7023756c327dfc42cc748fd0c699aba076a4fdd6e782fc68c4f9317650d78d1f,true,53.785840,140.357520,331.858400
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00001,random-1000,MHC-GRCh38,MHC,4897918,4898918,1000,100,16384,2,0,2,129483,129483,0,16384,1535,113099,1056,3724,122.616477,34.769871,0.838000,478.936000,891.726000,553.670000,2503.404000,1,5,0f3e26b2367cd8c927e3fcc74784b7c68afda5a708cdf28af6c3d6753b64b953,true,44.452880,112.358640,238.528800
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00002,random-1000,MHC-GRCh38,MHC,1758423,1759423,1000,100,16384,2,0,2,168189,168189,0,16384,1535,151805,712,2881,236.220506,58.378688,0.500000,651.849000,1652.327000,1496.119000,4670.385000,1,10,133fa0ebf1ed0843979635624467ecf79c6e162da236230f9bf2e6239a2b732e,true,45.485040,115.455120,248.850400
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00003,random-1000,MHC-GRCh38,MHC,3202374,3203374,1000,100,16384,2,0,2,132702,132702,0,16384,1535,116318,957,3465,138.664577,38.297835,0.712000,489.758000,856.904000,569.206000,2360.518000,1,5,a206c9ece5e07726bb5b39e6657386c6246a99f8a3ab498cc78130719bfc8341,true,44.538720,112.616160,239.387200
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00004,random-1000,MHC-GRCh38,MHC,1529093,1530093,1000,100,16384,2,0,2,334796,334796,0,16384,1535,318412,742,2774,451.207547,120.690699,0.518000,1811.988000,6764.437000,5953.160000,18104.059000,1,7,9eeefc2c27475e650e4092df95a3b58017919691e0a971867d5f0c4f1d41b4a7,true,49.927893,128.783680,293.278933
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00005,random-1000,MHC-GRCh38,MHC,999079,1000079,1000,100,16384,2,0,2,144623,144623,0,16384,1535,128239,876,4021,165.094749,35.966924,1.050000,525.448000,1082.271000,913.177000,3141.737000,1,19,1a08adc0028aaf4bf93c8c4778378eb76cf8c8cbbb782f9c0496f0ac41df5129,true,44.856613,113.569840,242.566133
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00006,random-1000,MHC-GRCh38,MHC,4410732,4411732,1000,100,16384,2,0,2,257373,257373,0,16384,1535,240989,697,2710,369.258250,94.971587,1.203000,1333.864000,4634.011000,3727.112000,11948.071000,1,7,094f362cd65ffce3015be03603ec8e8c1ed6dcf943f687870ebde814eca7e69b,true,47.863280,122.589840,272.632800
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00007,random-1000,MHC-GRCh38,MHC,2388877,2389877,1000,100,16384,2,0,2,234888,234888,0,16384,1535,218504,769,2947,305.446034,79.704106,0.931000,1029.247000,3537.980000,3237.155000,9528.687000,1,7,b4a99b0d35f06ec587a0c4126c82f9477599b85bd0802556fd4e43d6d4593233,true,47.263680,120.791040,266.636800
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00008,random-1000,MHC-GRCh38,MHC,844767,845767,1000,100,16384,2,0,2,144623,144623,0,16384,1535,128239,745,3007,194.124832,48.095444,0.840000,531.398000,1067.742000,784.438000,2922.830000,1,10,ca775f09bf2a4a71b20e212b071ec8184f09136e111d888201e742f942c3a638,true,44.856613,113.569840,242.566133
fixed-window,fixed-w256k-zstd-6-dedup,random-1000-00009,random-1000,MHC-GRCh38,MHC,3227097,3228097,1000,100,16384,2,0,2,132702,132702,0,16384,1535,116318,701,2531,189.303852,52.430660,0.541000,485.314000,803.182000,531.342000,2187.982000,1,4,0255a889f5167fbf3a955d8155ad751b4570581dfb0e9bc2cdea6ae7ea4670ac,true,44.538720,112.616160,239.387200
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00000,random-10000,MHC-GRCh38,MHC,3078533,3088533,10000,100,16384,2,0,2,274352,274352,0,16384,1535,257968,4326,21433,63.419325,12.800448,0.448000,1239.982000,4403.370000,4104.705000,11938.827000,1,97,dc43b95c88885288ca814cae4378ab3fb571c5e1dfea4d8ed03d04722fc4c29b,true,48.316053,123.948160,277.160533
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00001,random-10000,MHC-GRCh38,MHC,2465757,2475757,10000,100,16384,2,0,2,234888,234888,0,16384,1535,218504,4983,27047,47.137869,8.684438,0.740000,1024.142000,3514.916000,3795.785000,10122.541000,1,160,20b86cc9f9e11e316321a49147f44632b0f28c77313432f361cefe6f65278e65,true,47.263680,120.791040,266.636800
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00002,random-10000,MHC-GRCh38,MHC,3576984,3586984,10000,100,16384,2,0,2,126033,126033,0,16384,1535,109649,4038,17036,31.211738,7.398039,0.898000,450.918000,765.247000,578.272000,2207.589000,1,57,7ee3b0bc227b0aa52897233ba7938e446f7c63d6ba45d9436bf4d1b4f86372fd,true,44.360880,112.082640,237.608800
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00003,random-10000,MHC-GRCh38,MHC,3405920,3415920,10000,100,16384,2,0,2,242351,242351,0,16384,1535,225967,3595,14667,67.413352,16.523556,0.559000,926.764000,1526.986000,1631.598000,5390.141000,2,33,e3d68b87ffccb4b800e2d33eb61b5ead880093fa6e7acc844608a79084deae1e,true,47.462693,121.388080,268.626933
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00004,random-10000,MHC-GRCh38,MHC,292664,302664,10000,100,16384,2,0,2,153052,153052,0,16384,1535,136668,5273,30494,29.025602,5.019086,0.756000,604.106000,1408.622000,1538.141000,4262.857000,1,191,c92e8dfca12914199b3963cd6ef7b4a904faf713b505df888eeec6cf7c1fbae3,true,45.081387,114.244160,244.813867
fixed-window,fixed-w256k-zstd-6-dedup,random-10000-00005,random-10000,MHC-GRCh38,MHC,2389603,2399603,10000,100,16384,2,0,2,234888,234888,0,16384,1535,218504,5093,29231,46.119772,8.035579,0.462000,1020.591000,3558.213000,3506.863000,9817.976000,1,178,5f5306feca5ab49a03c990170c527475bd6c49449f1927cb0d675ceb2ae11911,true,47.263680,120.791040,266.636800
