storage_kind,experiment_id,query_id,query_class,sample,contig,start,end,query_size,context,coalescing_gap,physical_reads,mergeable_reads,dependency_rounds,total_bytes_fetched,unique_bytes_fetched,duplicate_bytes_fetched,bootstrap_bytes_fetched,logical_index_bytes,data_bytes_fetched,required_compressed_payload_bytes,canonical_payload_bytes,read_amplification,canonical_amplification,index_lookup_us,decompression_us,decode_us,graph_reconstruction_us,total_local_query_us,selected_chunks,selected_nodes,canonical_hash,correctness,simulated_20ms_ms,simulated_50ms_ms,simulated_100ms_ms
fixed-window,fixed-w64k-zstd-3,random-100000-00003,random-100000,MHC-GRCh38,MHC,864953,964953,100000,100,4096,2,0,2,91932,91932,0,16384,5924,75548,43638,185678,2.106696,0.495115,1.377000,323.092000,675.164000,2205.275000,3852.358000,2,820,f6107225b0af1dcefff1164d0ebcc9060ac13a8f00bdd5973ebd3832eab8ae2c,true,43.451520,109.354560,228.515200
fixed-window,fixed-w64k-zstd-3,random-100000-00004,random-100000,MHC-GRCh38,MHC,4129708,4229708,100000,100,4096,2,0,2,346559,346559,0,16384,5924,330175,166328,1664136,2.083588,0.208252,1.482000,3040.229000,11329.108000,43906.135000,66466.092000,2,15919,1386cc9557a3430593a42d82a4f8ee06e6ef3d3aaaeb97420f5ea050ab586a49,true,50.241573,129.724720,296.415733
fixed-window,fixed-w64k-zstd-3,random-100000-00005,random-100000,MHC-GRCh38,MHC,4502173,4602173,100000,100,4096,2,0,2,223434,223434,0,16384,5924,207050,64568,469823,3.460445,0.475571,1.828000,1269.400000,4103.123000,11721.770000,21723.113000,3,3665,7673b8a947f7fff0a7f89605e806df4c300c2c59ceb6140ecfed1f37f3ea8184,true,46.958240,119.874720,263.582400
fixed-window,fixed-w64k-zstd-3,random-100000-00006,random-100000,MHC-GRCh38,MHC,434533,534533,100000,100,4096,2,0,2,132950,132950,0,16384,5924,116566,42719,186899,3.112198,0.711347,1.436000,479.283000,858.536000,2476.129000,4706.876000,3,846,61b2ebdac5872792613dc1ff802aadbbd22e9c28c8ae067fffca0085d722305d,true,44.545333,112.636000,239.453333
fixed-window,fixed-w64k-zstd-3,random-100000-00007,random-100000,MHC-GRCh38,MHC,1813450,1913450,100000,100,4096,2,0,2,154770,154770,0,16384,5924,138386,49170,245093,3.147651,0.631475,1.677000,612.778000,1364.986000,4037.205000,7461.477000,3,1420,5bd49a40268a771a3f3941b3cca19f2693e3d94f4fcc79f1781bff5a86d44474,true,45.127200,114.381600,245.272000
fixed-window,fixed-w64k-zstd-3,random-100000-00008,random-100000,MHC-GRCh38,MHC,898253,998253,100000,100,4096,2,0,2,131564,131564,0,16384,5924,115180,39780,147605,3.307290,0.891325,1.778000,480.828000,896.112000,1642.914000,3767.488000,3,444,6f37807f43b3120ee8ab6e9d986088ca53183c089fd977eeb73eb6e3af745553,true,44.508373,112.525120,239.083733
fixed-window,fixed-w64k-zstd-3,random-100000-00009,random-100000,MHC-GRCh38,MHC,4231710,4331710,100000,100,4096,2,0,2,241139,241139,0,16384,5924,224755,66193,442213,3.642968,0.545301,1.669000,1371.497000,5110.041000,10840.600000,20956.705000,3,3379,ac378f0e421356116b75697d2300397d66eeff26cd5a6fcf9dee9f4791e9514a,true,47.430373,121.291120,268.303733
fixed-window,fixed-w64k-zstd-3,random-1000000-00000,random-1000000,MHC-GRCh38,MHC,994225,1994225,1000000,100,4096,2,0,2,951171,951171,0,16384,5924,934787,548894,3443303,1.732886,0.276238,4.084000,5951.940000,16114.579000,61478.505000,104087.775000,16,24980,e039d704c358bca65f992eff31cc093af09a0746282cd90f67eb0127375fd4ea,true,66.364560,178.093680,457.645600
fixed-window,fixed-w64k-zstd-3,random-1000000-00001,random-1000000,MHC-GRCh38,MHC,3053916,4053916,1000000,100,4096,2,0,2,1078323,1078323,0,16384,5924,1061939,596076,4205164,1.809036,0.256428,3.199000,6475.123000,19001.846000,87953.148000,138061.506000,16,33451,02b0cd494e49d7daad9c061e26bd5f30875e890011b40319ac8385b03468adb0,true,69.755280,188.265840,491.552800
fixed-window,fixed-w64k-zstd-3,random-1000000-00002,random-1000000,MHC-GRCh38,MHC,3662178,4662178,1000000,100,4096,2,0,2,1775842,1775842,0,16384,5924,1759458,995745,8344254,1.783430,0.212822,5.101000,12350.969000,39638.763000,184098.304000,288814.307000,17,75875,9f2f534dbeb6bc19fdb0aaddd7dcbbbf12f3244522db2b99cc0005bf57dcd7ca,true,88.355787,244.067360,677.557867
fixed-window,fixed-w64k-zstd-3,random-1000000-00003,random-1000000,MHC-GRCh38,MHC,1664410,2664410,1000000,100,4096,2,0,2,810694,810694,0,16384,5924,794310,463364,2504865,1.749583,0.323648,3.994000,3552.357000,8360.730000,33505.593000,55842.173000,16,14806,503b4b8eeb4d6b89896360d25d9cf284431c6fb57279fa10a6bb4e837333cb36,true,62.618507,166.855520,420.185067
fixed-window,fixed-w64k-zstd-3,random-1000000-00004,random-1000000,MHC-GRCh38,MHC,3882446,4882446,1000000,100,4096,2,0,2,1668361,1668361,0,16384,5924,1651977,939090,7930076,1.776572,0.210384,3.056000,11373.069000,37735.911000,172474.120000,270514.514000,16,71788,6ee89cfcacf1b33a3922fb060df2a2c6eecf14744ab9c8e57fa06c90b10c8a7f,true,85.489627,235.468880,648.896267
fixed-window,fixed-w64k-zstd-3,random-1000000-00005,random-1000000,MHC-GRCh38,MHC,3946668,4946668,1000000,100,4096,2,0,2,1616378,1616378,0,16384,5924,1599994,910125,7639916,1.775996,0.211570,3.558000,11304.606000,37941.646000,161014.149000,258288.209000,16,68872,6ecc17a43d30f9682e54af7859498a82e49e925f11120bc92457d41d4a96b4fb,true,84.103413,231.310240,635.034133
fixed-window,fixed-w64k-zstd-3,random-1000000-00006,random-1000000,MHC-GRCh38,MHC,2514903,3514903,1000000,100,4096,2,0,2,1109828,1109828,0,16384,5924,1093444,637041,4331859,1.742161,0.256201,3.194000,6171.175000,17953.099000,81531.941000,129008.807000,16,33702,2eaba3ded88cbe0bc539b52cc4ebadfc160b0a7a4c53da1cee26f31fdc1fbb0a,true,70.595413,190.786240,499.954133
fixed-window,fixed-w64k-zstd-3,random-1000000-00007,random-1000000,MHC-GRCh38,MHC,1441302,2441302,1000000,100,4096,2,0,2,887758,887758,0,16384,5924,871374,443056,2355194,2.003715,0.376936,6.036000,4789.722000,10176.350000,33548.909000,60050.332000,17,13330,7fb2f354d42e738dc73f6f3403e942f8e5039fe5e0b6cceac898af8d2a410cd1,true,64.673547,173.020640,440.735467
fixed-window,fixed-w64k-zstd-3,random-1000000-00008,random-1000000,MHC-GRCh38,MHC,3577106,4577106,1000000,100,4096,2,0,2,1698417,1698417,0,16384,5924,1682033,967310,8107664,1.755815,0.209483,3.386000,11672.103000,37901.015000,176562.208000,276096.532000,16,73514,02fbe6e2d39e65f22196b639408caf4958d8e64401b51b4c559fdb2358a04813,true,86.291120,237.873360,656.911200
fixed-window,fixed-w64k-zstd-3,random-1000000-00009,random-1000000,MHC-GRCh38,MHC,3789056,4789056,1000000,100,4096,2,0,2,1760716,1760716,0,16384,5924,1744332,971558,8161676,1.812260,0.215730,4.115000,12097.882000,41509.951000,194897.581000,304154.200000,17,74064,c242949d8abb5b783df011e87a4db1ed019295ff1ca51b4af5982090d03ce42c,true,87.952427,242.857280,673.524267
fixed-window,fixed-w64k-zstd-3,random-1000-00000,random-1000,MHC-GRCh38,MHC,2654244,2655244,1000,100,16384,2,0,2,90584,90584,0,16384,5924,74200,1094,4386,82.800731,20.652987,1.494000,405.127000,1426.324000,1640.559000,5026.428000,1,20,7023756c327dfc42cc748fd0c699aba076a4fdd6e782fc68c4f9317650d78d1f,true,43.415573,109.246720,228.155733
fixed-window,fixed-w64k-zstd-3,random-1000-00001,random-1000,MHC-GRCh38,MHC,4897918,4898918,1000,100,16384,2,0,2,52392,52392,0,16384,5924,36008,1143,3724,45.837270,14.068743,1.532000,137.143000,185.573000,163.767000,672.809000,1,5,0f3e26b2367cd8c927e3fcc74784b7c68afda5a708cdf28af6c3d6753b64b953,true,42.397120,106.191360,217.971200
fixed-window,fixed-w64k-zstd-3,random-1000-00002,random-1000,MHC-GRCh38,MHC,1758423,1759423,1000,100,16384,2,0,2,63771,63771,0,16384,5924,47387,791,2881,80.620733,22.135023,0.960000,207.217000,437.248000,430.552000,1286.355000,1,10,133fa0ebf1ed0843979635624467ecf79c6e162da236230f9bf2e6239a2b732e,true,42.700560,107.101680,221.005600
fixed-window,fixed-w64k-zstd-3,random-1000-00003,random-1000,MHC-GRCh38,MHC,3202374,3203374,1000,100,16384,2,0,2,53144,53144,0,16384,5924,36760,1031,3465,51.546072,15.337374,1.119000,141.460000,185.486000,167.405000,611.885000,1,5,a206c9ece5e07726bb5b39e6657386c6246a99f8a3ab498cc78130719bfc8341,true,42.417173,106.251520,218.171733
fixed-window,fixed-w64k-zstd-3,random-1000-00004,random-1000,MHC-GRCh38,MHC,1529093,1530093,1000,100,16384,2,0,2,67764,67764,0,16384,5924,51380,801,2774,84.599251,24.428262,1.076000,228.723000,497.167000,457.975000,1419.378000,1,7,9eeefc2c27475e650e4092df95a3b58017919691e0a971867d5f0c4f1d41b4a7,true,42.807040,107.421120,222.070400
fixed-window,fixed-w64k-zstd-3,random-1000-00005,random-1000,MHC-GRCh38,MHC,999079,1000079,1000,100,16384,2,0,2,56016,56016,0,16384,5924,39632,959,4021,58.410845,13.930863,0.920000,159.135000,255.328000,257.204000,828.688000,1,19,1a08adc0028aaf4bf93c8c4778378eb76cf8c8cbbb782f9c0496f0ac41df5129,true,42.493760,106.481280,218.937600
fixed-window,fixed-w64k-zstd-3,random-1000-00006,random-1000,MHC-GRCh38,MHC,4410732,4411732,1000,100,16384,2,0,2,54852,54852,0,16384,5924,38468,752,2710,72.941489,20.240590,0.859000,137.686000,183.476000,166.016000,588.874000,1,7,094f362cd65ffce3015be03603ec8e8c1ed6dcf943f687870ebde814eca7e69b,true,42.462720,106.388160,218.627200
fixed-window,fixed-w64k-zstd-3,random-1000-00007,random-1000,MHC-GRCh38,MHC,2388877,2389877,1000,100,16384,2,0,2,62680,62680,0,16384,5924,46296,838,2947,74.797136,21.269087,1.005000,196.217000,367.769000,329.484000,1078.667000,1,7,b4a99b0d35f06ec587a0c4126c82f9477599b85bd0802556fd4e43d6d4593233,true,42.671467,107.014400,220.714667
fixed-window,fixed-w64k-zstd-3,random-1000-00008,random-1000,MHC-GRCh38,MHC,844767,845767,1000,100,16384,2,0,2,53644,53644,0,16384,5924,37260,800,3007,67.055000,17.839707,0.773000,145.067000,204.586000,190.832000,659.183000,1,10,ca775f09bf2a4a71b20e212b071ec8184f09136e111d888201e742f942c3a638,true,42.430507,106.291520,218.305067
fixed-window,fixed-w64k-zstd-3,random-1000-00009,random-1000,MHC-GRCh38,MHC,3227097,3228097,1000,100,16384,2,0,2,50260,50260,0,16384,5924,33876,763,2531,65.871560,19.857764,1.106000,123.791000,153.936000,143.950000,515.905000,1,4,0255a889f5167fbf3a955d8155ad751b4570581dfb0e9bc2cdea6ae7ea4670ac,true,42.340267,106.020800,217.402667
fixed-window,fixed-w64k-zstd-3,random-10000-00000,random-10000,MHC-GRCh38,MHC,3078533,3088533,10000,100,16384,2,0,2,99050,99050,0,16384,5924,82666,4813,21433,20.579680,4.621378,1.034000,355.206000,605.062000,794.745000,2225.991000,2,97,dc43b95c88885288ca814cae4378ab3fb571c5e1dfea4d8ed03d04722fc4c29b,true,43.641333,109.924000,230.413333
fixed-window,fixed-w64k-zstd-3,random-10000-00001,random-10000,MHC-GRCh38,MHC,2465757,2475757,10000,100,16384,2,0,2,66103,66103,0,16384,5924,49719,5821,27047,11.355953,2.444005,1.057000,220.010000,474.069000,622.309000,1582.704000,1,160,20b86cc9f9e11e316321a49147f44632b0f28c77313432f361cefe6f65278e65,true,42.762747,107.288240,221.627467
fixed-window,fixed-w64k-zstd-3,random-10000-00002,random-10000,MHC-GRCh38,MHC,3576984,3586984,10000,100,16384,2,0,2,52632,52632,0,16384,5924,36248,4485,17036,11.735117,3.089458,1.139000,147.775000,185.527000,228.555000,698.851000,1,57,7ee3b0bc227b0aa52897233ba7938e446f7c63d6ba45d9436bf4d1b4f86372fd,true,42.403520,106.210560,218.035200
fixed-window,fixed-w64k-zstd-3,random-10000-00003,random-10000,MHC-GRCh38,MHC,3405920,3415920,10000,100,16384,2,0,2,83792,83792,0,16384,5924,67408,4059,14667,20.643508,5.712961,1.150000,259.035000,289.868000,334.215000,1128.391000,2,33,e3d68b87ffccb4b800e2d33eb61b5ead880093fa6e7acc844608a79084deae1e,true,43.234453,108.703360,226.344533
fixed-window,fixed-w64k-zstd-3,random-10000-00004,random-10000,MHC-GRCh38,MHC,292664,302664,10000,100,16384,2,0,2,62382,62382,0,16384,5924,45998,6119,30494,10.194803,2.045714,1.006000,208.854000,467.751000,763.591000,1667.683000,1,191,c92e8dfca12914199b3963cd6ef7b4a904faf713b505df888eeec6cf7c1fbae3,true,42.663520,106.990560,220.635200
fixed-window,fixed-w64k-zstd-3,random-10000-00005,random-10000,MHC-GRCh38,MHC,2389603,2399603,10000,100,16384,2,0,2,62680,62680,0,16384,5924,46296,6227,29231,10.065842,2.144299,1.452000,212.827000,416.649000,746.930000,1599.125000,1,178,5f5306feca5ab49a03c990170c527475bd6c49449f1927cb0d675ceb2ae11911,true,42.671467,107.014400,220.714667
fixed-window,fixed-w64k-zstd-3,random-10000-00006,random-10000,MHC-GRCh38,MHC,542027,552027,10000,100,16384,2,0,2,55060,55060,0,16384,5924,38676,4642,18725,11.861267,2.940454,1.021000,177.382000,302.040000,395.705000,1056.349000,1,74,f16715bee2a56c8c2784af99f7d3f3693e22336065908aa9271549d1d35f9786,true,42.468267,106.404800,218.682667
fixed-window,fixed-w64k-zstd-3,random-10000-00007,random-10000,MHC-GRCh38,MHC,4185669,4195669,10000,100,16384,2,0,2,346559,346559,0,16384,5924,330175,17607,128437,19.683024,2.698280,0.967000,2726.802000,10736.634000,14835.344000,35038.370000,2,1170,85c69098d2911b7e6003d90847659c119df8a18e2207c8cdc3d72f5894d576c9,true,50.241573,129.724720,296.415733
fixed-window,fixed-w64k-zstd-3,random-10000-00008,random-10000,MHC-GRCh38,MHC,878649,888649,10000,100,16384,2,0,2,60316,60316,0,16384,5924,43932,5948,28208,10.140551,2.138259,1.412000,198.135000,507.677000,669.292000,2039.187000,1,164,95cdd4c8198d0235b09b1deafd6a4b64e49fc7a45f14e067d1aa541b938b7d02,true,42.608427,106.825280,220.084267
fixed-window,fixed-w64k-zstd-3,random-10000-00009,random-10000,MHC-GRCh38,MHC,2541935,2551935,10000,100,16384,2,0,2,90048,90048,0,16384,5924,73664,9286,49198,9.697179,1.830318,1.231000,391.369000,1218.956000,1833.037000,4013.285000,1,378,eea2d4eb88aca6dcf6c4fe471c2c50678ad3c23800ae4b85272d58820810e48b,true,43.401280,109.203840,228.012800
fixed-window,fixed-w64k-zstd-3,random-100000-00000,random-100000,MHC-GRCh38,MHC,4262931,4362931,100000,100,16384,2,0,2,141251,141251,0,16384,5924,124867,61376,393053,2.301404,0.359369,1.849000,692.208000,2097.854000,5941.676000,10066.780000,2,2892,befd5798f26d5c7b42d1717a5cfe86cf51b09dfc111ba1aae713cf80a449d48a,true,44.766693,113.300080,241.666933
fixed-window,fixed-w64k-zstd-3,random-100000-00001,random-100000,MHC-GRCh38,MHC,2031962,2131962,100000,100,16384,2,0,2,84925,84925,0,16384,5924,68541,39057,151055,2.174386,0.562212,1.252000,277.374000,415.720000,1064.002000,2252.904000,2,485,298779b47caf6fb56cd3bae009a7b724d447714231d6ef5bba143d0ba0d62ae6,true,43.264667,108.794000,226.646667
fixed-window,fixed-w64k-zstd-3,random-100000-00002,random-100000,MHC-GRCh38,MHC,1080439,1180439,100000,100,16384,2,0,2,177000,177000,0,16384,5924,160616,48408,237229,3.656420,0.746115,1.440000,797.746000,2129.831000,4889.894000,10147.962000,3,1338,919458d9233d10d96757b231e92f6f517dd5007403b91e944381979f638a151c,true,45.720000,116.160000,251.200000
fixed-window,fixed-w64k-zstd-3,random-100000-00003,random-100000,MHC-GRCh38,MHC,864953,964953,100000,100,16384,2,0,2,91932,91932,0,16384,5924,75548,43638,185678,2.106696,0.495115,1.556000,307.382000,557.679000,1565.679000,2925.432000,2,820,f6107225b0af1dcefff1164d0ebcc9060ac13a8f00bdd5973ebd3832eab8ae2c,true,43.451520,109.354560,228.515200
fixed-window,fixed-w64k-zstd-3,random-100000-00004,random-100000,MHC-GRCh38,MHC,4129708,4229708,100000,100,16384,2,0,2,346559,346559,0,16384,5924,330175,166328,1664136,2.083588,0.208252,1.082000,2663.707000,9919.568000,38773.411000,58318.195000,2,15919,1386cc9557a3430593a42d82a4f8ee06e6ef3d3aaaeb97420f5ea050ab586a49,true,50.241573,129.724720,296.415733
fixed-window,fixed-w64k-zstd-3,random-100000-00005,random-100000,MHC-GRCh38,MHC,4502173,4602173,100000,100,16384,2,0,2,223434,223434,0,16384,5924,207050,64568,469823,3.460445,0.475571,1.342000,1560.632000,3803.963000,11840.248000,21763.038000,3,3665,7673b8a947f7fff0a7f89605e806df4c300c2c59ceb6140ecfed1f37f3ea8184,true,46.958240,119.874720,263.582400
fixed-window,fixed-w64k-zstd-3,random-100000-00006,random-100000,MHC-GRCh38,MHC,434533,534533,100000,100,16384,2,0,2,132950,132950,0,16384,5924,116566,42719,186899,3.112198,0.711347,1.736000,494.136000,865.273000,1849.328000,4119.091000,3,846,61b2ebdac5872792613dc1ff802aadbbd22e9c28c8ae067fffca0085d722305d,true,44.545333,112.636000,239.453333
fixed-window,fixed-w64k-zstd-3,random-100000-00007,random-100000,MHC-GRCh38,MHC,1813450,1913450,100000,100,16384,2,0,2,154770,154770,0,16384,5924,138386,49170,245093,3.147651,0.631475,1.126000,706.008000,1408.985000,3641.664000,7217.887000,3,1420,5bd49a40268a771a3f3941b3cca19f2693e3d94f4fcc79f1781bff5a86d44474,true,45.127200,114.381600,245.272000
fixed-window,fixed-w64k-zstd-3,random-100000-00008,random-100000,MHC-GRCh38,MHC,898253,998253,100000,100,16384,2,0,2,131564,131564,0,16384,5924,115180,39780,147605,3.307290,0.891325,1.330000,468.825000,990.902000,2055.114000,4409.933000,3,444,6f37807f43b3120ee8ab6e9d986088ca53183c089fd977eeb73eb6e3af745553,true,44.508373,112.525120,239.083733
fixed-window,fixed-w64k-zstd-3,random-100000-00009,random-100000,MHC-GRCh38,MHC,4231710,4331710,100000,100,16384,2,0,2,241139,241139,0,16384,5924,224755,66193,442213,3.642968,0.545301,1.580000,1395.463000,4367.430000,10239.501000,19968.509000,3,3379,ac378f0e421356116b75697d2300397d66eeff26cd5a6fcf9dee9f4791e9514a,true,47.430373,121.291120,268.303733
fixed-window,fixed-w64k-zstd-3,random-1000000-00000,random-1000000,MHC-GRCh38,MHC,994225,1994225,1000000,100,16384,2,0,2,951171,951171,0,16384,5924,934787,548894,3443303,1.732886,0.276238,3.126000,5230.720000,13807.194000,65715.827000,101732.036000,16,24980,e039d704c358bca65f992eff31cc093af09a0746282cd90f67eb0127375fd4ea,true,66.364560,178.093680,457.645600
fixed-window,fixed-w64k-zstd-3,random-1000000-00001,random-1000000,MHC-GRCh38,MHC,3053916,4053916,1000000,100,16384,2,0,2,1078323,1078323,0,16384,5924,1061939,596076,4205164,1.809036,0.256428,3.141000,6349.130000,19092.007000,84734.396000,134477.576000,16,33451,02b0cd494e49d7daad9c061e26bd5f30875e890011b40319ac8385b03468adb0,true,69.755280,188.265840,491.552800
fixed-window,fixed-w64k-zstd-3,random-1000000-00002,random-1000000,MHC-GRCh38,MHC,3662178,4662178,1000000,100,16384,2,0,2,1775842,1775842,0,16384,5924,1759458,995745,8344254,1.783430,0.212822,14.773000,14769.238000,45139.956000,234281.141000,357231.944000,17,75875,9f2f534dbeb6bc19fdb0aaddd7dcbbbf12f3244522db2b99cc0005bf57dcd7ca,true,88.355787,244.067360,677.557867
fixed-window,fixed-w64k-zstd-3,random-1000000-00003,random-1000000,MHC-GRCh38,MHC,1664410,2664410,1000000,100,16384,2,0,2,810694,810694,0,16384,5924,794310,463364,2504865,1.749583,0.323648,8.231000,4638.359000,10979.752000,42272.493000,71555.021000,16,14806,503b4b8eeb4d6b89896360d25d9cf284431c6fb57279fa10a6bb4e837333cb36,true,62.618507,166.855520,420.185067
fixed-window,fixed-w64k-zstd-3,random-1000000-00004,random-1000000,MHC-GRCh38,MHC,3882446,4882446,1000000,100,16384,2,0,2,1668361,1668361,0,16384,5924,1651977,939090,7930076,1.776572,0.210384,5.978000,13510.302000,44077.107000,200543.998000,316684.892000,16,71788,6ee89cfcacf1b33a3922fb060df2a2c6eecf14744ab9c8e57fa06c90b10c8a7f,true,85.489627,235.468880,648.896267
fixed-window,fixed-w64k-zstd-3,random-1000000-00005,random-1000000,MHC-GRCh38,MHC,3946668,4946668,1000000,100,16384,2,0,2,1616378,1616378,0,16384,5924,1599994,910125,7639916,1.775996,0.211570,6.321000,11682.837000,38857.788000,170787.736000,270706.883000,16,68872,6ecc17a43d30f9682e54af7859498a82e49e925f11120bc92457d41d4a96b4fb,true,84.103413,231.310240,635.034133
fixed-window,fixed-w64k-zstd-3,random-1000000-00006,random-1000000,MHC-GRCh38,MHC,2514903,3514903,1000000,100,16384,2,0,2,1109828,1109828,0,16384,5924,1093444,637041,4331859,1.742161,0.256201,4.021000,6710.098000,19969.276000,94112.669000,147039.919000,16,33702,2eaba3ded88cbe0bc539b52cc4ebadfc160b0a7a4c53da1cee26f31fdc1fbb0a,true,70.595413,190.786240,499.954133
fixed-window,fixed-w64k-zstd-3,random-1000000-00007,random-1000000,MHC-GRCh38,MHC,1441302,2441302,1000000,100,16384,2,0,2,887758,887758,0,16384,5924,871374,443056,2355194,2.003715,0.376936,4.190000,4533.620000,11259.541000,37271.833000,65244.408000,17,13330,7fb2f354d42e738dc73f6f3403e942f8e5039fe5e0b6cceac898af8d2a410cd1,true,64.673547,173.020640,440.735467
fixed-window,fixed-w64k-zstd-3,random-1000000-00008,random-1000000,MHC-GRCh38,MHC,3577106,4577106,1000000,100,16384,2,0,2,1698417,1698417,0,16384,5924,1682033,967310,8107664,1.755815,0.209483,4.479000,12127.243000,39570.102000,206203.651000,311972.423000,16,73514,02fbe6e2d39e65f22196b639408caf4958d8e64401b51b4c559fdb2358a04813,true,86.291120,237.873360,656.911200
fixed-window,fixed-w64k-zstd-3,random-1000000-00009,random-1000000,MHC-GRCh38,MHC,3789056,4789056,1000000,100,16384,2,0,2,1760716,1760716,0,16384,5924,1744332,971558,8161676,1.812260,0.215730,4.907000,12392.124000,40035.179000,184727.586000,290368.367000,17,74064,c242949d8abb5b783df011e87a4db1ed019295ff1ca51b4af5982090d03ce42c,true,87.952427,242.857280,673.524267
fixed-window,fixed-w64k-zstd-3,random-1000-00000,random-1000,MHC-GRCh38,MHC,2654244,2655244,1000,100,65536,2,0,2,90584,90584,0,16384,5924,74200,1094,4386,82.800731,20.652987,1.266000,480.465000,1464.444000,2507.471000,5744.395000,1,20,7023756c327dfc42cc748fd0c699aba076a4fdd6e782fc68c4f9317650d78d1f,true,43.415573,109.246720,228.155733
fixed-window,fixed-w64k-zstd-3,random-1000-00001,random-1000,MHC-GRCh38,MHC,4897918,4898918,1000,100,65536,2,0,2,52392,52392,0,16384,5924,36008,1143,3724,45.837270,14.068743,1.239000,155.514000,224.770000,229.456000,860.808000,1,5,0f3e26b2367cd8c927e3fcc74784b7c68afda5a708cdf28af6c3d6753b64b953,true,42.397120,106.191360,217.971200
fixed-window,fixed-w64k-zstd-3,random-1000-00002,random-1000,MHC-GRCh38,MHC,1758423,1759423,1000,100,65536,2,0,2,63771,63771,0,16384,5924,47387,791,2881,80.620733,22.135023,1.262000,271.789000,490.126000,697.440000,1711.373000,1,10,133fa0ebf1ed0843979635624467ecf79c6e162da236230f9bf2e6239a2b732e,true,42.700560,107.101680,221.005600
fixed-window,fixed-w64k-zstd-3,random-1000-00003,random-1000,MHC-GRCh38,MHC,3202374,3203374,1000,100,65536,2,0,2,53144,53144,0,16384,5924,36760,1031,3465,51.546072,15.337374,1.902000,210.432000,242.751000,253.697000,887.343000,1,5,a206c9ece5e07726bb5b39e6657386c6246a99f8a3ab498cc78130719bfc8341,true,42.417173,106.251520,218.171733
fixed-window,fixed-w64k-zstd-3,random-1000-00004,random-1000,MHC-GRCh38,MHC,1529093,1530093,1000,100,65536,2,0,2,67764,67764,0,16384,5924,51380,801,2774,84.599251,24.428262,1.168000,329.546000,652.749000,852.593000,2173.049000,1,7,9eeefc2c27475e650e4092df95a3b58017919691e0a971867d5f0c4f1d41b4a7,true,42.807040,107.421120,222.070400
fixed-window,fixed-w64k-zstd-3,random-1000-00005,random-1000,MHC-GRCh38,MHC,999079,1000079,1000,100,65536,2,0,2,56016,56016,0,16384,5924,39632,959,4021,58.410845,13.930863,1.570000,203.970000,366.627000,549.304000,1368.811000,1,19,1a08adc0028aaf4bf93c8c4778378eb76cf8c8cbbb782f9c0496f0ac41df5129,true,42.493760,106.481280,218.937600
fixed-window,fixed-w64k-zstd-3,random-1000-00006,random-1000,MHC-GRCh38,MHC,4410732,4411732,1000,100,65536,2,0,2,54852,54852,0,16384,5924,38468,752,2710,72.941489,20.240590,1.085000,168.249000,215.088000,307.851000,834.468000,1,7,094f362cd65ffce3015be03603ec8e8c1ed6dcf943f687870ebde814eca7e69b,true,42.462720,106.388160,218.627200
fixed-window,fixed-w64k-zstd-3,random-1000-00007,random-1000,MHC-GRCh38,MHC,2388877,2389877,1000,100,65536,2,0,2,62680,62680,0,16384,5924,46296,838,2947,74.797136,21.269087,1.320000,234.067000,404.420000,488.017000,1367.435000,1,7,b4a99b0d35f06ec587a0c4126c82f9477599b85bd0802556fd4e43d6d4593233,true,42.671467,107.014400,220.714667
fixed-window,fixed-w64k-zstd-3,random-1000-00008,random-1000,MHC-GRCh38,MHC,844767,845767,1000,100,65536,2,0,2,53644,53644,0,16384,5924,37260,800,3007,67.055000,17.839707,0.905000,150.692000,233.711000,203.366000,731.054000,1,10,ca775f09bf2a4a71b20e212b071ec8184f09136e111d888201e742f942c3a638,true,42.430507,106.291520,218.305067
fixed-window,fixed-w64k-zstd-3,random-1000-00009,random-1000,MHC-GRCh38,MHC,3227097,3228097,1000,100,65536,2,0,2,50260,50260,0,16384,5924,33876,763,2531,65.871560,19.857764,1.178000,122.977000,152.173000,146.004000,525.401000,1,4,0255a889f5167fbf3a955d8155ad751b4570581dfb0e9bc2cdea6ae7ea4670ac,true,42.340267,106.020800,217.402667
fixed-window,fixed-w64k-zstd-3,random-10000-00000,random-10000,MHC-GRCh38,MHC,3078533,3088533,10000,100,65536,2,0,2,99050,99050,0,16384,5924,82666,4813,21433,20.579680,4.621378,1.556000,411.330000,643.381000,791.194000,2346.263000,2,97,dc43b95c88885288ca814cae4378ab3fb571c5e1dfea4d8ed03d04722fc4c29b,true,43.641333,109.924000,230.413333
fixed-window,fixed-w64k-zstd-3,random-10000-00001,random-10000,MHC-GRCh38,MHC,2465757,2475757,10000,100,65536,2,0,2,66103,66103,0,16384,5924,49719,5821,27047,11.355953,2.444005,0.953000,219.484000,518.989000,868.377000,1866.357000,1,160,20b86cc9f9e11e316321a49147f44632b0f28c77313432f361cefe6f65278e65,true,42.762747,107.288240,221.627467
fixed-window,fixed-w64k-zstd-3,random-10000-00002,random-10000,MHC-GRCh38,MHC,3576984,3586984,10000,100,65536,2,0,2,52632,52632,0,16384,5924,36248,4485,17036,11.735117,3.089458,1.438000,184.726000,313.324000,288.388000,976.078000,1,57,7ee3b0bc227b0aa52897233ba7938e446f7c63d6ba45d9436bf4d1b4f86372fd,true,42.403520,106.210560,218.035200
