storage_kind,experiment_id,query_id,query_class,sample,contig,start,end,query_size,context,coalescing_gap,physical_reads,mergeable_reads,dependency_rounds,total_bytes_fetched,unique_bytes_fetched,duplicate_bytes_fetched,bootstrap_bytes_fetched,logical_index_bytes,directory_page_bytes_fetched,directory_pages_selected,directory_page_cache_hits,data_bytes_fetched,required_compressed_payload_bytes,canonical_payload_bytes,read_amplification,canonical_amplification,index_lookup_us,decompression_us,decode_us,graph_reconstruction_us,total_local_query_us,selected_chunks,selected_nodes,canonical_hash,correctness,haplotype_tiles_checked,haplotype_tiles_correct,simulated_20ms_ms,simulated_50ms_ms,simulated_100ms_ms
fixed-window,fixed-w16k-zstd-3,random-10000-00009,random-10000,CHM13,chr6,31353418,31363418,10000,100,0,1,0,1,21451,21451,0,0,4560,0,1,1,21451,8319,34682,2.578555,0.618505,3.414000,95.350000,4582.602000,800.777000,33738.308000,2,504,b9bc0d7e6a4a4f91f3671f8623c9283ca8c27437e645f28fa7aec0c6c27b6c1a,true,2,true,21.072027,52.716080,107.720267
fixed-window,fixed-w16k-zstd-3,random-10000-00010,random-10000,CHM13,chr6,31352971,31362971,10000,100,0,1,0,1,21451,21451,0,0,4560,0,1,1,21451,8351,35191,2.568674,0.609559,3.369000,92.698000,4730.436000,820.608000,33744.179000,2,516,8dca2f312e0ef50ab8af5072fd67a1d92c9a36f77abdeb33a59f88dc3e4d8244,true,2,true,21.072027,52.716080,107.720267
fixed-window,fixed-w16k-zstd-3,random-10000-00011,random-10000,GRCh38,chr19,54818493,54828493,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,14008,73746,3.695531,0.701963,2.868000,211.252000,15438.965000,2426.220000,100460.434000,2,1353,41d025ae95d7ca07ef3a19a623830dc29f8643d5ee600059088b608507d30e5a,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00012,random-10000,GRCh38,chr19,54818964,54828964,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,15402,79342,3.361057,0.652454,3.172000,205.418000,15179.417000,2490.114000,101341.914000,2,1443,9b1c1123039876c6241e4a4da0e047869ee14d094c6dee676282fe9d40af0d46,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00013,random-10000,CHM13,chr6,31351555,31361555,10000,100,0,1,0,1,21451,21451,0,0,4560,0,1,1,21451,8288,35277,2.588200,0.608073,3.636000,91.171000,4550.627000,817.127000,33052.470000,2,524,847eb62608809ff67dc4211f8bf09f10c59f351eebd11240a02f3c512cfbead1,true,2,true,21.072027,52.716080,107.720267
fixed-window,fixed-w16k-zstd-3,random-10000-00014,random-10000,CHM13,chr6,31352241,31362241,10000,100,0,1,0,1,21451,21451,0,0,4560,0,1,1,21451,8058,34005,2.662075,0.630819,3.268000,88.696000,4643.833000,832.483000,33334.216000,2,501,10c6602d35679da6a9faa7a00f2f7e349a9add21a37e277d3647616b3221ae0e,true,2,true,21.072027,52.716080,107.720267
fixed-window,fixed-w16k-zstd-3,random-10000-00015,random-10000,GRCh38,chr6,31500220,31510220,10000,100,0,1,0,1,21413,21413,0,0,4560,0,1,1,21413,8259,34888,2.592687,0.613764,3.397000,93.738000,4584.788000,808.915000,33370.878000,2,514,819a628f285e970cfca2db7d503d8b2ece36325758bee5bf9a059ec7f86a36ef,true,2,true,21.071013,52.713040,107.710133
fixed-window,fixed-w16k-zstd-3,random-10000-00016,random-10000,GRCh38,chr6,31498515,31508515,10000,100,0,1,0,1,21413,21413,0,0,4560,0,1,1,21413,8705,37584,2.459851,0.569737,3.778000,93.190000,4564.234000,859.462000,33399.701000,2,568,5a7ad96aa91c3cd95c61a98b33a1c5f1b024a7cc17725b6d52e3610749690b55,true,2,true,21.071013,52.713040,107.710133
fixed-window,fixed-w16k-zstd-3,random-10000-00017,random-10000,CHM13,chr19,18927173,18937173,10000,100,0,1,0,1,42136,42136,0,0,4560,0,1,1,42136,11119,55279,3.789549,0.762242,2.884000,155.709000,12527.783000,1809.164000,86861.943000,1,955,57ec57fc0db92f6174aeff1e27a852cb6b3ed40908214d7137435fcf61fcaca7,true,1,true,21.623627,54.370880,113.236267
fixed-window,fixed-w16k-zstd-3,random-10000-00018,random-10000,GRCh38,chr19,54819485,54829485,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,16275,85696,3.180768,0.604077,2.782000,207.688000,16396.513000,2673.587000,102348.074000,2,1587,4bc80df69acefc62584319f8168ed476a74c598397e56eedf11da0d0f70d2e0f,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00019,random-10000,GRCh38,chr19,54819535,54829535,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,16229,85454,3.189784,0.605788,4.522000,208.060000,15995.248000,2641.766000,103424.153000,2,1582,bcd2c5b89765dcc3506c48e927dd1f95beb3cf2cf59b60554eed6e5a1216c60a,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00020,random-10000,GRCh38,chr19,54817554,54827554,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,12725,65040,4.068134,0.795926,2.795000,206.900000,14761.541000,2185.312000,99441.934000,2,1165,2def0ee5af1588ea7867041e32b37bbd2450930dd3f26c3aa8edbc25fe39a187,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00021,random-10000,CHM13,chr19,18929552,18939552,10000,100,0,1,0,1,42136,42136,0,0,4560,0,1,1,42136,15635,81039,2.694979,0.519947,2.817000,164.193000,12416.984000,2385.606000,86885.652000,1,1480,8bf02e532bc1b8576fda62e2d3b647b1eee84a25a2a1edfe2692adea8a58d7c8,true,1,true,21.623627,54.370880,113.236267
fixed-window,fixed-w16k-zstd-3,random-10000-00022,random-10000,GRCh38,chr19,54820740,54830740,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,18801,101972,2.753417,0.507659,3.946000,206.188000,14788.830000,3069.619000,103669.045000,2,1934,f40144c51d78158c2d8a0877880114b254a38a93fe47e1715a06f7176815dfb2,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00023,random-10000,GRCh38,chr19,54818932,54828932,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,15290,78641,3.385677,0.658270,3.379000,205.448000,16247.182000,2523.620000,102969.489000,2,1429,eb8de91e331628dac36e25b9fa50b69ea33976b570fa3f099b08df9a47068613,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00024,random-10000,CHM13,chr6,31351872,31361872,10000,100,0,1,0,1,21451,21451,0,0,4560,0,1,1,21451,8162,34759,2.628155,0.617135,3.549000,94.309000,4589.095000,814.173000,32975.350000,2,517,46ee61538a1a54759235a1873727599a5868d9ea0ca96369165a52e7f4643c1d,true,2,true,21.072027,52.716080,107.720267
fixed-window,fixed-w16k-zstd-3,random-10000-00025,random-10000,CHM13,chr19,18928033,18938033,10000,100,0,1,0,1,42136,42136,0,0,4560,0,1,1,42136,12778,65375,3.297543,0.644528,3.105000,157.745000,12203.214000,2123.560000,86945.332000,1,1172,f419bc07f88f53cb87250fc08dd8c99a6a817b07172b7fcff1087918fcb94bb9,true,1,true,21.623627,54.370880,113.236267
fixed-window,fixed-w16k-zstd-3,random-10000-00026,random-10000,CHM13,chr19,18929766,18939766,10000,100,0,1,0,1,42136,42136,0,0,4560,0,1,1,42136,16163,84267,2.606942,0.500030,4.782000,162.926000,12311.089000,2484.923000,86746.981000,1,1549,083c50cf3eaa6dbae11218d0ad158e39085a0f9ab53242e8c9276d9d09e4a902,true,1,true,21.623627,54.370880,113.236267
fixed-window,fixed-w16k-zstd-3,random-10000-00027,random-10000,GRCh38,chr19,54818824,54828824,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,15033,77427,3.443558,0.668591,3.436000,211.570000,14843.759000,2683.740000,101314.159000,2,1402,3f3dc9323559e679dec3aa90a6cd0d6f32b722c0edb02878f85c7147b220a151,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00028,random-10000,GRCh38,chr6,31500466,31510466,10000,100,0,1,0,1,21413,21413,0,0,4560,0,1,1,21413,8193,34378,2.613573,0.622869,2.916000,93.044000,4647.929000,794.493000,33553.058000,2,504,1aae841166593d23a6a7f739f1a1bc749a54a056b1e37d3a5d25d94bf5149a22,true,2,true,21.071013,52.713040,107.710133
fixed-window,fixed-w16k-zstd-3,random-10000-00029,random-10000,GRCh38,chr19,54819488,54829488,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,16275,85696,3.180768,0.604077,2.817000,204.996000,18954.417000,2729.542000,105324.753000,2,1587,389db2da30f2663146c5ea0f413adf0067134725625f4e1288bb2be31ce448cb,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00030,random-10000,CHM13,chr19,18929211,18939211,10000,100,0,1,0,1,42136,42136,0,0,4560,0,1,1,42136,14944,76593,2.819593,0.550129,4.016000,160.191000,12748.962000,2423.508000,88479.187000,1,1385,b74d7d1b4dbb42a06518b394ddadad8f90f27e2927e94063c3929335c4685ca4,true,1,true,21.623627,54.370880,113.236267
fixed-window,fixed-w16k-zstd-3,random-10000-00031,random-10000,GRCh38,chr19,54818293,54828293,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,13841,72397,3.740120,0.715043,2.957000,202.763000,14721.633000,2462.425000,100042.823000,2,1323,fe0d874462aaf8c4e61824ab520900f995906ff2456dedd3fdb039da61a5eab2,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00032,random-10000,GRCh38,chr6,31498328,31508328,10000,100,0,1,0,1,21413,21413,0,0,4560,0,1,1,21413,8742,37526,2.449439,0.570618,2.952000,93.590000,4623.876000,869.107000,33128.321000,2,566,c97044eb49ee8253512cf81655f948a1bf875f2ef6b53cac35bb31292dcada4c,true,2,true,21.071013,52.713040,107.710133
fixed-window,fixed-w16k-zstd-3,random-10000-00033,random-10000,CHM13,chr19,18928926,18938926,10000,100,0,1,0,1,42136,42136,0,0,4560,0,1,1,42136,13963,73325,3.017690,0.574647,2.524000,158.885000,12803.274000,2285.079000,88324.377000,1,1344,024632fd2282a8776dfef268db714389f6df985fd644df50343881f0357c87fd,true,1,true,21.623627,54.370880,113.236267
fixed-window,fixed-w16k-zstd-3,random-10000-00034,random-10000,GRCh38,chr19,54817527,54827527,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,12616,64317,4.103282,0.804873,3.394000,202.955000,15261.203000,2294.961000,103093.555000,2,1150,214233624f9ebebcd11c15c08bcc21afdafd2e1124fbf21852c268fa52db1807,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00035,random-10000,CHM13,chr19,18930705,18940705,10000,100,0,1,0,1,52780,52780,0,0,4560,0,1,1,52780,17656,94802,2.989352,0.556739,4.042000,211.890000,15567.885000,2866.188000,104190.048000,2,1782,6aa2ba257693dace3856e9dcd68f3fe97bb4b949cce960586f60119a4b974aa6,true,2,true,21.907467,55.222400,116.074667
fixed-window,fixed-w16k-zstd-3,random-10000-00036,random-10000,GRCh38,chr19,54819606,54829606,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,16429,86556,3.150953,0.598075,3.059000,206.282000,15411.101000,2653.537000,101284.837000,2,1604,cc686aff278d90fc84d361ecce38a1cdc02a0464bf632dff1652d57578be14d0,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00037,random-10000,GRCh38,chr19,54816668,54826668,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,11066,55013,4.678023,0.940996,3.113000,204.749000,15809.812000,2058.416000,102966.456000,2,949,383a0552799f56d3864bb07446ca0ac31bf58e121f84cb6f28c8fc155978447f,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00038,random-10000,GRCh38,chr19,54820649,54830649,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,18754,101746,2.760318,0.508787,3.030000,207.909000,15229.589000,3310.633000,102108.116000,2,1930,e22a4454f968a4adbd516e922087907b936dce29ccdf06906b1cda5a23825d1a,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00039,random-10000,GRCh38,chr19,54818384,54828384,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,13946,72892,3.711960,0.710188,3.432000,207.429000,15311.419000,2412.390000,101648.849000,2,1332,fe2376a376c2c74da42df879939bbefa5357f07a246c7c41a6dc71f1e77f9341,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00040,random-10000,CHM13,chr19,18930520,18940520,10000,100,0,1,0,1,52780,52780,0,0,4560,0,1,1,52780,17378,93034,3.037173,0.567319,3.906000,214.889000,15757.539000,2840.169000,103155.463000,2,1743,401c5bf716699adc4aa197d5dc4edc4dbf512e05a87ecc10b66742d3a0909c7a,true,2,true,21.907467,55.222400,116.074667
fixed-window,fixed-w16k-zstd-3,random-10000-00041,random-10000,GRCh38,chr19,54817653,54827653,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,12838,65412,4.032326,0.791399,3.318000,204.613000,15442.121000,2267.713000,101845.194000,2,1174,ec127182b480469b233e662ec827aab0cb7b4d0794fd69cd19c080acc3dd7b78,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00042,random-10000,CHM13,chr19,18928104,18938104,10000,100,0,1,0,1,42136,42136,0,0,4560,0,1,1,42136,12805,65302,3.290590,0.645248,3.481000,163.102000,12413.982000,2073.837000,86351.035000,1,1172,50fa90d69eafae1fb16c829e7e62f95c051352e3ab5f42bb66b868d9c23361c7,true,1,true,21.623627,54.370880,113.236267
fixed-window,fixed-w16k-zstd-3,random-10000-00043,random-10000,GRCh38,chr19,54819543,54829543,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,16248,85533,3.186054,0.605228,3.204000,213.781000,15055.257000,2667.074000,100724.620000,2,1584,86381dfd585ff68407e07073382c6495eec264c697b260913503bc26a48c0c41,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00044,random-10000,CHM13,chr19,18929474,18939474,10000,100,0,1,0,1,42136,42136,0,0,4560,0,1,1,42136,15442,80101,2.728662,0.526036,2.995000,159.477000,12604.891000,2373.735000,86567.173000,1,1460,03928ffd2ce9e40a1824e64e7037f3d346740cf58028d95398514d279ec20151,true,1,true,21.623627,54.370880,113.236267
fixed-window,fixed-w16k-zstd-3,random-10000-00045,random-10000,GRCh38,chr6,31500088,31510088,10000,100,0,1,0,1,21413,21413,0,0,4560,0,1,1,21413,8260,34888,2.592373,0.613764,3.824000,93.834000,5131.778000,815.154000,33950.315000,2,514,62d6d86d62cee3f919da0776df15270c2f3f844c9bd2f0f1eb215865bf818b49,true,2,true,21.071013,52.713040,107.710133
fixed-window,fixed-w16k-zstd-3,random-10000-00046,random-10000,CHM13,chr19,18930267,18940267,10000,100,0,1,0,1,52780,52780,0,0,4560,0,1,1,52780,16854,89242,3.131601,0.591426,3.268000,207.163000,15035.981000,2708.606000,103262.396000,2,1660,2267ea3aa9109c9477496e04fcf4b52de76ec9d833925b8e30d42189cba23287,true,2,true,21.907467,55.222400,116.074667
fixed-window,fixed-w16k-zstd-3,random-10000-00047,random-10000,GRCh38,chr19,54817811,54827811,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,13122,67319,3.945054,0.768981,3.017000,203.728000,14820.885000,2216.514000,99516.754000,2,1214,7aa84bcb64aa88f155e84dcc7bedcd1bac0a4b0bacb37e4284e8ce9fbdd3c7eb,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,random-10000-00048,random-10000,GRCh38,chr6,31499038,31509038,10000,100,0,1,0,1,21413,21413,0,0,4560,0,1,1,21413,8224,34898,2.603721,0.613588,4.322000,93.514000,4621.987000,827.933000,33239.662000,2,517,dc690a2bdcf1416ce4aec85c6c2d5123ebb99ed2f5a947b8bc76d93be8bdad8e,true,2,true,21.071013,52.713040,107.710133
fixed-window,fixed-w16k-zstd-3,random-10000-00049,random-10000,GRCh38,chr19,54820051,54830051,10000,100,0,1,0,1,51767,51767,0,0,4560,0,1,1,51767,17388,93036,2.977168,0.556419,3.755000,210.860000,14671.000000,2809.895000,101612.065000,2,1743,888e583ec4044eb718e700217dc3aa26cff29d7b1f8e987b60d3c334a3156d33,true,2,true,21.880453,55.141360,115.804533
fixed-window,fixed-w16k-zstd-3,hard-micb,hard-MICB,GRCh38,chr6,31498145,31511124,12979,100,4096,2,0,2,37797,37797,0,16384,4560,0,1,0,21413,10447,44599,3.617976,0.847485,5.958000,95.274000,4558.687000,965.394000,33363.063000,2,659,8e081a9b2bd2c24f31488efede2c5cac53abf60820c089097221acc1290f8adc,true,2,true,42.007920,105.023760,214.079200
fixed-window,fixed-w16k-zstd-3,hard-kir3dl1,hard-KIR3DL1,GRCh38,chr19,54816436,54830779,14343,100,4096,2,0,2,52327,52327,0,0,4560,560,1,0,51767,22636,120266,2.311672,0.435094,24.929000,201.419000,15268.686000,3459.831000,103847.987000,2,2231,4ea78c112a6194e6d835e5c8086e9a844301bc2506f64319ff8e3933129e3576,true,2,true,42.395387,106.186160,217.953867
fixed-window,fixed-w16k-zstd-3,random-1000-00000,random-1000,GRCh38,chr19,54818630,54819630,1000,100,4096,1,0,1,9003,9003,0,0,4560,0,1,1,9003,1676,7029,5.371718,1.280837,3.324000,42.789000,1914.571000,242.867000,10761.642000,1,112,f21fab27451d364acf245269653174a191300b494e96b54b0833f384dec1654e,true,1,true,20.740080,51.720240,104.400800
fixed-window,fixed-w16k-zstd-3,random-1000-00001,random-1000,CHM13,chr6,31354488,31355488,1000,100,4096,1,0,1,14771,14771,0,0,4560,0,1,0,14771,1022,3756,14.453033,3.932641,9.661000,57.661000,3235.280000,291.295000,26026.413000,1,51,2447bd29dea7507b24435be4e1f0dcafc123db5c22684e2cf2096a36c139ec1e,true,1,true,20.893893,52.181680,105.938933
fixed-window,fixed-w16k-zstd-3,random-1000-00002,random-1000,CHM13,chr19,18939211,18940211,1000,100,4096,1,0,1,52780,52780,0,0,4560,0,1,0,52780,4298,21923,12.280130,2.407517,18.520000,210.159000,16417.479000,1408.011000,112493.164000,2,412,3e982b3a553dc5b3d7b83901c689f383e63d6000097717e85e2f5afdb5192706,true,2,true,21.907467,55.222400,116.074667
fixed-window,fixed-w16k-zstd-3,random-1000-00003,random-1000,CHM13,chr19,18930672,18931672,1000,100,4096,1,0,1,42136,42136,0,0,4560,0,1,1,42136,1139,4616,36.993854,9.128250,2.717000,157.739000,12541.346000,1106.347000,85989.769000,1,67,d88524bb9bd53965452a6fdfdfaca36e69637c0a0a7e1447181e9503f9607acd,true,1,true,21.623627,54.370880,113.236267
fixed-window,fixed-w16k-zstd-3,random-1000-00004,random-1000,GRCh38,chr6,31509956,31510956,1000,100,4096,1,0,1,6388,6388,0,0,4560,0,1,1,6388,765,2360,8.350327,2.706780,3.165000,33.995000,1273.490000,100.702000,6002.797000,1,20,1c1a167ced92512debed8733e3fe2ea5a8b46d0a38f1fe7704acde851e043a42,true,1,true,20.670347,51.511040,103.703467
fixed-window,fixed-w16k-zstd-3,random-1000-00005,random-1000,GRCh38,chr6,31505046,31506046,1000,100,4096,1,0,1,15025,15025,0,0,4560,0,1,1,15025,1243,5361,12.087691,2.802649,1.640000,55.566000,3321.651000,320.768000,26918.864000,1,87,b16bd64dfb37da12be238f5c2f42749d3bbdcae06c46372d97d8a04cc96d0532,true,1,true,20.900667,52.202000,106.006667
fixed-window,fixed-w16k-zstd-3,random-1000-00006,random-1000,GRCh38,chr19,54823280,54824280,1000,100,4096,1,0,1,42764,42764,0,0,4560,0,1,1,42764,1195,4771,35.785774,8.963320,3.287000,161.944000,14019.322000,1014.431000,91470.481000,1,70,8af32f33cbd815e55e00b72c09e1f57fa985ea5e283021aa879dac074b4dd65a,true,1,true,21.640373,54.421120,113.403733
fixed-window,fixed-w16k-zstd-3,random-1000-00007,random-1000,GRCh38,chr6,31503327,31504327,1000,100,4096,1,0,1,15025,15025,0,0,4560,0,1,1,15025,1482,6283,10.138327,2.391374,3.841000,58.020000,3315.444000,358.594000,27583.659000,1,97,a386baf9e9a06d123e16fe449402d8ded071113755c71f6243b96704c5d0abe2,true,1,true,20.900667,52.202000,106.006667
fixed-window,fixed-w16k-zstd-3,random-1000-00008,random-1000,GRCh38,chr19,54826165,54827165,1000,100,4096,1,0,1,42764,42764,0,0,4560,0,1,1,42764,3284,19664,13.021924,2.174736,4.032000,161.900000,13900.059000,1322.381000,91382.235000,1,393,55a8837a6adf6e482198368d1bcd70afcc5e9bd57720401921c950f15f7a009a,true,1,true,21.640373,54.421120,113.403733
fixed-window,fixed-w16k-zstd-3,random-1000-00009,random-1000,GRCh38,chr19,54825783,54826783,1000,100,4096,1,0,1,42764,42764,0,0,4560,0,1,1,42764,2858,16787,14.962911,2.547447,3.130000,166.968000,14138.846000,1244.565000,92411.176000,1,331,1d3b298a866c8e949a53bf36b7c547fc147c28115237ab0dc9d030a2a1d75ed3,true,1,true,21.640373,54.421120,113.403733
fixed-window,fixed-w16k-zstd-3,random-1000-00010,random-1000,GRCh38,chr19,54824197,54825197,1000,100,4096,1,0,1,42764,42764,0,0,4560,0,1,1,42764,1298,5319,32.946071,8.039857,10.489000,161.479000,13696.426000,1003.887000,90739.547000,1,85,fb56c0861903d95e47927e7a7fa7f61332a1728038bfe7cee35547dd3d1ea072,true,1,true,21.640373,54.421120,113.403733
fixed-window,fixed-w16k-zstd-3,random-1000-00011,random-1000,GRCh38,chr6,31508687,31509687,1000,100,4096,1,0,1,6388,6388,0,0,4560,0,1,1,6388,1003,3894,6.368893,1.640473,3.486000,32.856000,1256.365000,131.015000,6189.047000,1,55,dc9cd79cc8c2b2709821938d0034de843cdb5ebef91eec3a92fd8cd6b0fdad64,true,1,true,20.670347,51.511040,103.703467
fixed-window,fixed-w16k-zstd-3,random-1000-00012,random-1000,GRCh38,chr6,31498578,31499578,1000,100,4096,1,0,1,15025,15025,0,0,4560,0,1,1,15025,1470,5735,10.221088,2.619878,1.952000,57.368000,3268.168000,392.335000,27089.581000,1,89,c403eef14917e6b686762197dc194e4a6d821914e2b1ffc4fb9bd90b0cbf56fa,true,1,true,20.900667,52.202000,106.006667
fixed-window,fixed-w16k-zstd-3,random-1000-00013,random-1000,CHM13,chr19,18934804,18935804,1000,100,4096,1,0,1,42136,42136,0,0,4560,0,1,1,42136,1572,6706,26.804071,6.283328,2.992000,160.454000,13046.647000,997.121000,87253.066000,1,111,ad32c7d856071f94810c9ebc737bd0992ddc4138205c417989624a16e1a46b82,true,1,true,21.623627,54.370880,113.236267
fixed-window,fixed-w16k-zstd-3,random-1000-00014,random-1000,GRCh38,chr19,54818543,54819543,1000,100,4096,1,0,1,9003,9003,0,0,4560,0,1,1,9003,1793,7488,5.021194,1.202324,3.125000,42.344000,2060.557000,248.540000,9979.937000,1,121,abe68b07da4cac926944b03ae52a1af3a8669b9bb42af99f19a6d98b110b5fe8,true,1,true,20.740080,51.720240,104.400800
fixed-window,fixed-w16k-zstd-3,random-1000-00015,random-1000,GRCh38,chr19,54822995,54823995,1000,100,4096,1,0,1,42764,42764,0,0,4560,0,1,1,42764,1181,4578,36.209992,9.341197,2.556000,161.498000,13826.531000,983.651000,90137.083000,1,66,8a72e0b887900afc82aee886713646137a29ee3dc80654cff7810b6b509fa039,true,1,true,21.640373,54.421120,113.403733
fixed-window,fixed-w16k-zstd-3,random-1000-00016,random-1000,GRCh38,chr6,31500086,31501086,1000,100,4096,1,0,1,15025,15025,0,0,4560,0,1,1,15025,1091,4071,13.771769,3.690739,4.221000,81.504000,3537.319000,297.532000,27501.978000,1,54,6d8ebae6f424d9f114ac82ef6e6470e27d0c410db2125b4ff92d6c78ec11ddb8,true,1,true,20.900667,52.202000,106.006667
fixed-window,fixed-w16k-zstd-3,random-1000-00017,random-1000,CHM13,chr19,18935132,18936132,1000,100,4096,1,0,1,42136,42136,0,0,4560,0,1,1,42136,1760,8280,23.940909,5.088889,3.191000,158.674000,12531.378000,1057.588000,86373.333000,1,149,7e39334d82950ad46a7dded8c04e5b5173ad6011091c22de11b2fc7ef21435c6,true,1,true,21.623627,54.370880,113.236267
fixed-window,fixed-w16k-zstd-3,random-1000-00018,random-1000,GRCh38,chr6,31500755,31501755,1000,100,4096,1,0,1,15025,15025,0,0,4560,0,1,1,15025,1054,4061,14.255218,3.699828,2.824000,59.636000,3292.596000,430.583000,26862.752000,1,58,6892a0300e5048f7c0f3d00619bb5ffb4497d766808b793faef9b8d94d35326a,true,1,true,20.900667,52.202000,106.006667
fixed-window,fixed-w16k-zstd-3,random-1000-00019,random-1000,CHM13,chr6,31355683,31356683,1000,100,4096,1,0,1,14771,14771,0,0,4560,0,1,1,14771,1256,4907,11.760350,3.010190,3.379000,60.269000,3269.329000,313.284000,27002.480000,1,66,baf573b4c3d462b3a8dde6c40f47d19c0873592a1ff8535d27a5d521322b512c,true,1,true,20.893893,52.181680,105.938933
fixed-window,fixed-w16k-zstd-3,random-1000-00020,random-1000,GRCh38,chr6,31505631,31506631,1000,100,4096,1,0,1,21413,21413,0,0,4560,0,1,1,21413,993,3594,21.563948,5.957986,2.702000,93.179000,4776.813000,404.380000,33117.640000,2,46,046ba0e59f63d2b93d90e395739eafacfebb3a401f67496f435743ed89b0314b,true,2,true,21.071013,52.713040,107.710133
fixed-window,fixed-w16k-zstd-3,random-1000-00021,random-1000,GRCh38,chr19,54819258,54820258,1000,100,4096,1,0,1,9003,9003,0,0,4560,0,1,1,9003,1319,4985,6.825625,1.806018,3.124000,39.000000,1911.273000,237.869000,9873.968000,1,70,b1e8d79aeb44ef1ed796c5323ccfa9207bbd85dad43ce48ec148ed450d39edaa,true,1,true,20.740080,51.720240,104.400800
fixed-window,fixed-w16k-zstd-3,random-1000-00022,random-1000,CHM13,chr6,31362561,31363561,1000,100,4096,1,0,1,6680,6680,0,0,4560,0,1,1,6680,880,2862,7.590909,2.334032,2.975000,32.400000,1472.831000,111.492000,6584.000000,1,29,f10fe835567c98ac88996d81daf2a41e23e1e9d46e6fe5fa9f51d2339f9c3f80,true,1,true,20.678133,51.534400,103.781333
fixed-window,fixed-w16k-zstd-3,random-1000-00023,random-1000,GRCh38,chr19,54818709,54819709,1000,100,4096,1,0,1,9003,9003,0,0,4560,0,1,1,9003,1588,6510,5.669395,1.382949,2.582000,40.820000,1934.953000,237.540000,9986.406000,1,103,50f73df09db8d4b28648ddf8303d4d9fa240b0af6ea6f0f1522841d7ae95b462,true,1,true,20.740080,51.720240,104.400800
fixed-window,fixed-w16k-zstd-3,random-1000-00024,random-1000,GRCh38,chr6,31509347,31510347,1000,100,4096,1,0,1,6388,6388,0,0,4560,0,1,1,6388,955,3444,6.689005,1.854820,2.702000,32.819000,1255.192000,125.185000,6162.970000,1,44,2b0f4079fc510da157b02685ab88e6263b88046ec03e2bda796c37b2fd0352f6,true,1,true,20.670347,51.511040,103.703467
fixed-window,fixed-w16k-zstd-3,random-1000-00025,random-1000,CHM13,chr19,18937374,18938374,1000,100,4096,1,0,1,42136,42136,0,0,4560,0,1,1,42136,3208,18478,13.134663,2.280333,3.004000,157.822000,12839.761000,1299.124000,87225.496000,1,369,dcb500b60f9c1ce622551e4c7821e53652e49d4883b198022c13e27284955990,true,1,true,21.623627,54.370880,113.236267
